step,time,residual_inf,residual_rate_inf,iterations,linear_solves,residual_evaluations,jacobian_evaluations,decrease_rejections,phase_min,phase_max
225,1.500625,3.6114406278854594e-12,5.778305004616735e-09,2,2,5,3,0,2.997829022901494e-08,0.9273727935394506
226,1.5012500000000002,3.606211087126693e-12,5.7699377394027085e-09,2,2,5,3,0,2.982758493409514e-08,0.9270532490077923
227,1.501875,3.6014954039875757e-12,5.762392646380121e-09,2,2,5,3,0,2.9677597912691788e-08,0.9267324832705278
228,1.5025000000000002,3.5966185541955187e-12,5.75458968671283e-09,2,2,5,3,0,2.952832600050023e-08,0.9264104894263024
229,1.503125,3.591798950278169e-12,5.74687832044507e-09,2,2,5,3,0,2.9379766048034332e-08,0.9260872605601131
230,1.5037500000000001,3.5872087093304084e-12,5.739533934928653e-09,2,2,5,3,0,2.9231914920433586e-08,0.9257627897447375
231,1.504375,3.5825659929974996e-12,5.732105588795999e-09,2,2,5,3,0,2.9084769497269685e-08,0.9254370700421224
232,1.5050000000000001,3.5784894470390627e-12,5.7255831152625e-09,2,2,5,3,0,2.8938326672352935e-08,0.9251100945047347
233,1.5056250000000002,3.574120437544598e-12,5.7185927000713566e-09,2,2,5,3,0,2.8792583353538673e-08,0.9247818561768701
234,1.50625,3.5698891759361473e-12,5.711822681497836e-09,2,2,5,3,0,2.864753646253517e-08,0.9244523480959224
235,1.5068750000000002,3.5660694232622636e-12,5.705711077219622e-09,2,2,5,3,0,2.8503182934711964e-08,0.924121563293609
236,1.5075,3.561974500077003e-12,5.699159200123205e-09,2,2,5,3,0,2.835951971890961e-08,0.9237894947971587
237,1.5081250000000002,3.558219040591948e-12,5.6931504649471165e-09,2,2,5,3,0,2.8216543777251865e-08,0.9234561356304544
238,1.50875,3.554458322726356e-12,5.6871333163621696e-09,2,2,5,3,0,2.807425208495945e-08,0.923121478815133
239,1.5093750000000001,3.5507955083169396e-12,5.681272813307103e-09,2,2,5,3,0,2.793264163016627e-08,0.9227855173716458
240,1.51,3.5472790069907e-12,5.67564641118512e-09,2,2,5,3,0,2.779170941373906e-08,0.9224482443202738
241,1.510625,3.5437738897872717e-12,5.670038223659635e-09,2,2,5,3,0,2.7651452449099882e-08,0.9221096526821014
242,1.51125,3.540514235955694e-12,5.6648227775291105e-09,2,2,5,3,0,2.7511867762052126e-08,0.9217697354799468
243,1.511875,3.53718351267171e-12,5.659493620274736e-09,2,2,5,3,0,2.7372952390610313e-08,0.9214284857392501
244,1.5125000000000002,3.5340287554003202e-12,5.654446008640512e-09,2,2,5,3,0,2.7234142239982883e-08,0.9210858964889179
245,1.513125,3.5307598858502764e-12,5.649215817360442e-09,2,2,5,3,0,2.7095293732612226e-08,0.9207419607621279
246,1.5137500000000002,3.5273914865407985e-12,5.6438263784652776e-09,2,2,5,3,0,2.6957120502254284e-08,0.9203966715970875
247,1.514375,3.524534776446625e-12,5.6392556423146e-09,2,2,5,3,0,2.6819619521999392e-08,0.9200500220377544
248,1.5150000000000001,3.521655243896721e-12,5.634648390234753e-09,2,2,5,3,0,2.6682787777589563e-08,0.9197020051345128
249,1.515625,3.518772621370625e-12,5.630036194193e-09,2,2,5,3,0,2.6546622267280884e-08,0.9193526139448088
250,1.51625,3.5160109958069785e-12,5.625617593291166e-09,2,2,5,3,0,2.6411120001710453e-08,0.9190018415337463
251,1.5168750000000002,3.513136559007285e-12,5.621018494411656e-09,2,2,5,3,0,2.627627800376906e-08,0.9186496809746404
252,1.5175,3.5105950806947617e-12,5.616952129111619e-09,2,2,5,3,0,2.6142093308478388e-08,0.9182961253495324
253,1.5181250000000002,3.5078472787088144e-12,5.612555645934103e-09,2,2,5,3,0,2.6008562962873958e-08,0.9179411677496654
254,1.51875,3.5051619267680023e-12,5.608259082828804e-09,2,2,5,3,0,2.587568402589277e-08,0.9175848012759183
255,1.5193750000000001,3.5026810011468124e-12,5.6042896018349e-09,2,2,5,3,0,2.5743453568266675e-08,0.9172270190392059
256,1.52,3.500011858028479e-12,5.600018972845566e-09,2,2,5,3,0,2.5611868672420803e-08,0.9168678141608373
257,1.5206250000000001,3.497698604273264e-12,5.596317766837222e-09,2,2,5,3,0,2.54809264323771e-08,0.9165071797728396
258,1.5212500000000002,3.495058788823696e-12,5.592094062117914e-09,2,2,5,3,0,2.53506239536631e-08,0.9161451090182445
259,1.521875,3.4929503408588636e-12,5.588720545374182e-09,2,2,5,3,0,2.522095835322602e-08,0.9157815950513393
260,1.5225000000000002,3.4903896179577787e-12,5.584623388732446e-09,2,2,5,3,0,2.509192675935157e-08,0.9154166310378824
261,1.523125,3.4878071568031355e-12,5.580491450885017e-09,2,2,5,3,0,2.496352631158776e-08,0.9150502101552855
262,1.5237500000000002,3.485632030404695e-12,5.577011248647512e-09,2,2,5,3,0,2.4835754160673467e-08,0.914682325592762
263,1.524375,3.4834255705634698e-12,5.573480912901552e-09,2,2,5,3,0,2.470860746847176e-08,0.9143129705514424
264,1.5250000000000001,3.4810437952309536e-12,5.569670072369526e-09,2,2,5,3,0,2.4582083407907372e-08,0.9139421382444587
265,1.525625,3.4788033998617296e-12,5.566085439778767e-09,2,2,5,3,0,2.445617916290885e-08,0.913569821896997
266,1.52625,3.4765807854081343e-12,5.562529256653015e-09,2,2,5,3,0,2.4330891928354522e-08,0.9131960147463201
267,1.526875,3.4744895762578443e-12,5.559183322012551e-09,2,2,5,3,0,2.420621891002256e-08,0.9128207100417616
268,1.5275,3.4721501932302723e-12,5.555440309168436e-09,2,2,5,3,0,2.4082157324544373e-08,0.9124439010446903
269,1.5281250000000002,3.470107773177744e-12,5.5521724370843906e-09,2,2,5,3,0,2.3958704399361884e-08,0.9120655810284478
270,1.52875,3.4678340928018248e-12,5.54853454848292e-09,2,2,5,3,0,2.383585737268784e-08,0.9116857432782589
271,1.5293750000000002,3.4655425230900594e-12,5.544868036944095e-09,2,2,5,3,0,2.3713613493469072e-08,0.9113043810911173
272,1.53,3.463472022201264e-12,5.541555235522022e-09,2,2,5,3,0,2.359197002135229e-08,0.9109214877756452
273,1.5306250000000001,3.4613055694202033e-12,5.538088911072325e-09,2,2,5,3,0,2.3470924226652786e-08,0.9105370566519293
274,1.53125,3.4591541870493403e-12,5.5346466992789445e-09,2,2,5,3,0,2.335047339032509e-08,0.910151081051334
275,1.531875,3.456769701211393e-12,5.530831521938229e-09,2,2,5,3,0,2.323061480393547e-08,0.9097635543162929
276,1.5325000000000002,3.454871263207371e-12,5.527794021131793e-09,2,2,5,3,0,2.311134576963638e-08,0.9093744698000772
277,1.533125,3.4524532755222936e-12,5.52392524083567e-09,2,2,5,3,0,2.299266360014212e-08,0.9089838208665469
278,1.5337500000000002,3.4504030492141236e-12,5.520644878742598e-09,2,2,5,3,0,2.2874565618705848e-08,0.9085916008898801
279,1.534375,3.448194312548336e-12,5.517110900077338e-09,2,2,5,3,0,2.275704915909726e-08,0.9081978032542851
280,1.5350000000000001,3.4459750591214755e-12,5.513560094594361e-09,2,2,5,3,0,2.2640111565581427e-08,0.9078024213536953
281,1.535625,3.4434825867471486e-12,5.509572138795438e-09,2,2,5,3,0,2.2523750192897358e-08,0.9074054485914467
282,1.5362500000000001,3.4414375646094064e-12,5.50630010337505e-09,2,2,5,3,0,2.2407962406237437e-08,0.907006878379941
283,1.5368750000000002,3.439284772775719e-12,5.502855636441151e-09,2,2,5,3,0,2.2292745581226277e-08,0.9066067041402942
284,1.5375,3.436938667694678e-12,5.4991018683114845e-09,2,2,5,3,0,2.2178097103899794e-08,0.90620491930197
285,1.5381250000000002,3.4345210052702524e-12,5.495233608432404e-09,2,2,5,3,0,2.2064014370683524e-08,0.9058015173024037
286,1.53875,3.432163949747269e-12,5.49146231959563e-09,2,2,5,3,0,2.1950494788370043e-08,0.9053964915866107
287,1.5393750000000002,3.429776536563456e-12,5.487642458501529e-09,2,2,5,3,0,2.1837535774096327e-08,0.9049898356067886
288,1.54,3.4273999654013676e-12,5.483839944642188e-09,2,2,5,3,0,2.1725134755319125e-08,0.9045815428219057
289,1.5406250000000001,3.4250300078725315e-12,5.4800480125960505e-09,2,2,5,3,0,2.161328916978988e-08,0.9041716066972836
290,1.54125,3.4224454867337606e-12,5.475912778774017e-09,2,2,5,3,0,2.150199646552806e-08,0.9037600207041706
291,1.541875,3.4200131875800066e-12,5.4720211001280106e-09,2,2,5,3,0,2.139125410079281e-08,0.9033467783193088
292,1.5425,3.41756364961171e-12,5.468101839378736e-09,2,2,5,3,0,2.1281059544053487e-08,0.9029318730244961
293,1.543125,3.41486994931417e-12,5.463791918902672e-09,2,2,5,3,0,2.11714102739581e-08,0.9025152983061423
294,1.5437500000000002,3.4123685864820286e-12,5.459789738371246e-09,2,2,5,3,0,2.106230377930023e-08,0.9020970476548217
295,1.544375,3.4097725728002293e-12,5.455636116480367e-09,2,2,5,3,0,2.0953737558983924e-08,0.9016771145648226
296,1.5450000000000002,3.4071029417909182e-12,5.451364706865469e-09,2,2,5,3,0,2.084570912198697e-08,0.9012554925336959
297,1.545625,3.404440141255294e-12,5.44710422600847e-09,2,2,5,3,0,2.0738215987321825e-08,0.9008321750618008
298,1.5462500000000001,3.4017135896319273e-12,5.442741743411084e-09,2,2,5,3,0,2.063125568399506e-08,0.9004071556518517
299,1.546875,3.398831888677678e-12,5.438131021884285e-09,2,2,5,3,0,2.0524825750964268e-08,0.8999804278084655
300,1.5475,3.39589142396568e-12,5.433426278345088e-09,2,2,5,3,0,2.041892373709353e-08,0.8995519850377106
301,1.5481250000000002,3.3932333939196146e-12,5.4291734302713834e-09,2,2,5,3,0,2.031354720110659e-08,0.8991218208466579
302,1.54875,3.3901894963203616e-12,5.4243031941125786e-09,2,2,5,3,0,2.020869371153806e-08,0.8986899287429362
303,1.5493750000000002,3.3871638133176063e-12,5.41946210130817e-09,2,2,5,3,0,2.010436084668306e-08,0.8982563022342912
304,1.55,3.3841283724952986e-12,5.414605395992478e-09,2,2,5,3,0,2.0000546194544726e-08,0.8978209348281494
305,1.5506250000000001,3.3809422275710155e-12,5.409507564113625e-09,2,2,5,3,0,1.989724735277979e-08,0.8973838200311884
306,1.55125,3.3779106898765288e-12,5.404657103802446e-09,2,2,5,3,0,1.97944619286431e-08,0.8969449513489144
307,1.5518750000000001,3.374663612790152e-12,5.399461780464243e-09,2,2,5,3,0,1.9692187538929754e-08,0.8965043222852455
308,1.5525000000000002,3.3715336295384035e-12,5.394453807261446e-09,2,2,5,3,0,1.95904218099163e-08,0.8960619263421055
309,1.553125,3.368193853166279e-12,5.389110165066047e-09,2,2,5,3,0,1.948916237730022e-08,0.895617757019024
310,1.5537500000000002,3.364617720720553e-12,5.383388353152885e-09,2,2,5,3,0,1.9388406886138184e-08,0.89517180781275
311,1.554375,3.3614437188606017e-12,5.378309950176963e-09,2,2,5,3,0,1.9288152990783193e-08,0.8947240722168714
312,1.5550000000000002,3.3578287719771005e-12,5.372526035163361e-09,2,2,5,3,0,1.9188398354820574e-08,0.8942745437214495
313,1.555625,3.3542968749800117e-12,5.366874999968019e-09,2,2,5,3,0,1.9089140651003138e-08,0.8938232158126626
314,1.5562500000000001,3.350786878866807e-12,5.3612590061868914e-09,2,2,5,3,0,1.899037756118556e-08,0.8933700819724633
315,1.556875,3.3468523091828573e-12,5.354963694692572e-09,2,2,5,3,0,1.8892106776257986e-08,0.8929151356782484
316,1.5575,3.3432090646226542e-12,5.349134503396247e-09,2,2,5,3,0,1.8794325996079416e-08,0.892458370402542
317,1.558125,3.3395981292871912e-12,5.343357006859506e-09,2,2,5,3,0,1.869703292941044e-08,0.8919997796126924
318,1.55875,3.3355834370626947e-12,5.3369334993003115e-09,2,2,5,3,0,1.860022529384587e-08,0.8915393567705843
319,1.5593750000000002,3.3316050656109764e-12,5.330568104977562e-09,2,2,5,3,0,1.8503900815747404e-08,0.8910770953323651
320,1.56,3.3277926855118656e-12,5.324468296818985e-09,2,2,5,3,0,1.8408057230176406e-08,0.8906129887481868
321,1.5606250000000002,3.3236286986482177e-12,5.317805917837148e-09,2,2,5,3,0,1.831269228082672e-08,0.8901470304619635
322,1.56125,3.3195374617503437e-12,5.31125993880055e-09,2,2,5,3,0,1.8217803719958062e-08,0.8896792139111457
323,1.5618750000000001,3.3153623076043193e-12,5.304579692166911e-09,2,2,5,3,0,1.812338930832989e-08,0.8892095325265097
324,1.5625,3.3110469661173925e-12,5.297675145787828e-09,2,2,5,3,0,1.802944681513605e-08,0.888737979731965
325,1.563125,3.30681380715514e-12,5.290902091448224e-09,2,2,5,3,0,1.7935974017939924e-08,0.8882645489443778
326,1.5637500000000002,3.3022563633230972e-12,5.283610181316956e-09,2,2,5,3,0,1.78429687026109e-08,0.8877892335734117
327,1.564375,3.297986558327415e-12,5.276778493323864e-09,2,2,5,3,0,1.7750428663261716e-08,0.8873120270213863
328,1.5650000000000002,3.293363737104371e-12,5.269381979366994e-09,2,2,5,3,0,1.7658351702186992e-08,0.8868329226831531
329,1.565625,3.2886118958228017e-12,5.261779033316483e-09,2,2,5,3,0,1.756602065932399e-08,0.8863568295994281
330,1.5662500000000001,3.2839652221519633e-12,5.254344355443141e-09,2,2,5,3,0,1.7474037145947827e-08,0.885904206179686
331,1.566875,3.2792611941862004e-12,5.246817910697921e-09,2,2,5,3,0,1.7382520983959235e-08,0.8854498092061075
332,1.5675000000000001,3.2742932714116546e-12,5.238869234258647e-09,2,2,5,3,0,1.7291469919173032e-08,0.8849936325679219
333,1.5681250000000002,3.2693370580205716e-12,5.230939292832915e-09,2,2,5,3,0,1.7200881705548317e-08,0.8845356701383227
334,1.56875,3.264393638215124e-12,5.223029821144198e-09,2,2,5,3,0,1.7110754105136113e-08,0.88407591577456
335,1.5693750000000002,3.2592313179910515e-12,5.214770108785682e-09,2,2,5,3,0,1.7021084888029177e-08,0.8836143633180548
336,1.57,3.254318581107085e-12,5.206909729771336e-09,2,2,5,3,0,1.6931871832314536e-08,0.8831510065945367
337,1.5706250000000002,3.2489613213323998e-12,5.19833811413184e-09,2,2,5,3,0,1.684311272402825e-08,0.8826858394142068
338,1.57125,3.2436285645268126e-12,5.1898057032429e-09,2,2,5,3,0,1.675480535711293e-08,0.8822188555719204
339,1.5718750000000001,3.238220130409586e-12,5.1811522086553374e-09,2,2,5,3,0,1.666694753337776e-08,0.881750048847393
340,1.5725,3.2327114075914043e-12,5.172338252146247e-09,2,2,5,3,0,1.6579537062461286e-08,0.8812794130054288
341,1.573125,3.2272631832544474e-12,5.163621093207116e-09,2,2,5,3,0,1.64925717617967e-08,0.8808069417961683
342,1.57375,3.2215606050878254e-12,5.154496968140521e-09,2,2,5,3,0,1.6406049456579965e-08,0.8803326289553574
343,1.574375,3.215811623068221e-12,5.145298596909154e-09,2,2,5,3,0,1.6319967979740553e-08,0.8798564682046375
344,1.5750000000000002,3.209949341921592e-12,5.135918947074547e-09,2,2,5,3,0,1.6234325171915047e-08,0.8793784532518528
345,1.575625,3.204132055165121e-12,5.1266112882641934e-09,2,2,5,3,0,1.6149118881423308e-08,0.8788985777913775
346,1.5762500000000002,3.1980815565213483e-12,5.116930490434157e-09,2,2,5,3,0,1.606434696424754e-08,0.8784168355044598
347,1.576875,3.192149019073942e-12,5.107438430518307e-09,2,2,5,3,0,1.598000728401383e-08,0.877933220059584
348,1.5775000000000001,3.186086485786055e-12,5.097738377257688e-09,2,2,5,3,0,1.5896097711976684e-08,0.8774477251128477
349,1.578125,3.179518063764486e-12,5.0872289020231776e-09,2,2,5,3,0,1.581261612700598e-08,0.8769603443083547
350,1.57875,3.1732158133762622e-12,5.0771453014020196e-09,2,2,5,3,0,1.572956041557676e-08,0.8764710712786218
351,1.5793750000000002,3.1668402709211785e-12,5.0669444334738856e-09,2,2,5,3,0,1.5646928471761642e-08,0.8759798996450002
352,1.58,3.1604641863650085e-12,5.0567426981840136e-09,2,2,5,3,0,1.556471819722557e-08,0.8754868230181079
353,1.5806250000000002,3.1537779115672904e-12,5.046044658507665e-09,2,2,5,3,0,1.548292750122355e-08,0.8749918349982742
354,1.58125,3.147289612086268e-12,5.035663379338029e-09,2,2,5,3,0,1.5401554300600566e-08,0.874494929175995
355,1.5818750000000001,3.140646163274363e-12,5.025033861238981e-09,2,2,5,3,0,1.53205965197939e-08,0.8739960991323973
356,1.5825,3.1337206050571775e-12,5.013952968091484e-09,2,2,5,3,0,1.5240052090838258e-08,0.873495338439711
357,1.5831250000000001,3.1268206340112625e-12,5.00291301441802e-09,2,2,5,3,0,1.5159918953372797e-08,0.8729926406617496
358,1.5837500000000002,3.1243498456803853e-12,4.9989597530886165e-09,2,2,5,3,0,1.5080195054650767e-08,0.8724879993543957
359,1.584375,3.125700653167085e-12,5.001121045067336e-09,2,2,5,3,0,1.50008783495512e-08,0.8719814080660921
360,1.5850000000000002,3.1272556159228637e-12,5.003608985476582e-09,2,2,5,3,0,1.4921966800592922e-08,0.8714728603383369
361,1.585625,3.128605881308477e-12,5.0057694100935635e-09,2,2,5,3,0,1.4843458377950392e-08,0.8709623497061806
362,1.5862500000000002,3.12999084116361e-12,5.007985345861776e-09,2,2,5,3,0,1.4765351059471976e-08,0.8704498696987254
363,1.586875,3.1311355418173203e-12,5.0098168669077126e-09,2,2,5,3,0,1.4687642830699774e-08,0.8699354138396244
364,1.5875000000000001,3.1326361860442575e-12,5.012217897670812e-09,2,2,5,3,0,1.461033168489153e-08,0.8694189756475805
365,1.588125,3.1336679128315947e-12,5.0138686605305516e-09,2,2,5,3,0,1.453341562304441e-08,0.8689005486368433
366,1.58875,3.134690532320683e-12,5.015504851713093e-09,2,2,5,3,0,1.4456892653920301e-08,0.8683801263177018
367,1.589375,3.1357268127571447e-12,5.0171629004114315e-09,2,2,5,3,0,1.4380760794072968e-08,0.867857702196975
368,1.59,3.136777729922935e-12,5.018844367876696e-09,2,2,5,3,0,1.430501806787652e-08,0.8673332697784953
369,1.5906250000000002,3.137611372973359e-12,5.0201781967573744e-09,2,2,5,3,0,1.4229662507555602e-08,0.8668068225635862
370,1.59125,3.138294095081373e-12,5.021270552130197e-09,2,2,5,3,0,1.4154692153216896e-08,0.8662783540515321
371,1.5918750000000002,3.1391461695687295e-12,5.022633871309967e-09,2,2,5,3,0,1.4080105052881833e-08,0.8657478577400401
372,1.5925,3.1395971976724835e-12,5.0233555162759735e-09,2,2,5,3,0,1.4005899262520537e-08,0.8652153271256917
373,1.5931250000000001,3.1402034835273374e-12,5.02432557364374e-09,2,2,5,3,0,1.3932072846087018e-08,0.8646807557043836
374,1.59375,3.1407427656879316e-12,5.025188425100691e-09,2,2,5,3,0,1.3858623875555371e-08,0.8641441369717573
375,1.594375,3.1409971195175967e-12,5.025595391228155e-09,2,2,5,3,0,1.3785550430956727e-08,0.8636054644236162
376,1.5950000000000002,3.1412584122411658e-12,5.026013459585865e-09,2,2,5,3,0,1.3712850600417351e-08,0.8630647315563292
377,1.595625,3.141720932887948e-12,5.026753492620717e-09,2,2,5,3,0,1.3640522480197251e-08,0.8625219318672196
378,1.5962500000000002,3.141812873232175e-12,5.02690059717148e-09,2,2,5,3,0,1.3568564174729623e-08,0.8619770588549397
379,1.596875,3.141976913020872e-12,5.027163060833395e-09,2,2,5,3,0,1.3496973796660678e-08,0.8614301060198297
380,1.5975000000000001,3.1418377014619248e-12,5.02694032233908e-09,2,2,5,3,0,1.3425749466890159e-08,0.8608810668642596
381,1.598125,3.1418284857434586e-12,5.026925577189534e-09,2,2,5,3,0,1.3354889314612244e-08,0.8603299348929545
382,1.5987500000000001,3.1416804921469144e-12,5.026688787435063e-09,2,2,5,3,0,1.3284391477356381e-08,0.8597767036133034
383,1.5993750000000002,3.1412944077532923e-12,5.026071052405268e-09,2,2,5,3,0,1.3214254101028882e-08,0.8592213665356486
384,1.6,3.1410523054081763e-12,5.025683688653082e-09,2,2,5,3,0,1.3144475339954075e-08,0.8586639171735581
385,1.6006250000000002,3.1406830261482277e-12,5.025092841837164e-09,2,2,5,3,0,1.3075053356915788e-08,0.8581043490440793
386,1.60125,3.1401746437495492e-12,5.024279429999279e-09,2,2,5,3,0,1.3005986323198685e-08,0.8575426556679739
387,1.6018750000000002,3.1397312050610027e-12,5.023569928097604e-09,2,2,5,3,0,1.2937272418629374e-08,0.8569788305699354
388,1.6025,3.1390745038051282e-12,5.022519206088205e-09,2,2,5,3,0,1.2868909831617206e-08,0.8564128672787856
389,1.6031250000000001,3.1384037079210114e-12,5.021445932673618e-09,2,2,5,3,0,1.2800896759194664e-08,0.8558447593276558
390,1.60375,3.1375635596575524e-12,5.020101695452084e-09,2,2,5,3,0,1.2733231407057563e-08,0.8552745002541466
391,1.604375,3.1364905247674435e-12,5.01838483962791e-09,2,2,5,3,0,1.2665911989604312e-08,0.8547020836004727
392,1.605,3.1356212114655446e-12,5.016993938344871e-09,2,2,5,3,0,1.2598936729974756e-08,0.8541275029135889
393,1.605625,3.134441382661446e-12,5.0151062122583134e-09,2,2,5,3,0,1.2532303860088142e-08,0.853550751745299
394,1.6062500000000002,3.1334025001397703e-12,5.0134440002236325e-09,2,2,5,3,0,1.2466011620680395e-08,0.8529718236523499
395,1.606875,3.131969835389048e-12,5.011151736622477e-09,2,2,5,3,0,1.2400058261340325e-08,0.8523907121965089
396,1.6075000000000002,3.130556903117865e-12,5.008891044988584e-09,2,2,5,3,0,1.2334442040545015e-08,0.851807410944628
397,1.608125,3.1293380430355566e-12,5.006940868856891e-09,2,2,5,3,0,1.226916122569374e-08,0.8512219134686941
398,1.6087500000000001,3.1275988743306726e-12,5.004158198929076e-09,2,2,5,3,0,1.2204214093141192e-08,0.8506342133458669
399,1.609375,3.126140297148028e-12,5.001824475436845e-09,2,2,5,3,0,1.213959892822901e-08,0.8500443041585061
400,1.61,3.1244083925976995e-12,4.999053428156319e-09,2,2,5,3,0,1.2075314025316177e-08,0.8494521794941896
401,1.6106250000000002,3.1223049319628604e-12,4.995687891140577e-09,2,2,5,3,0,1.201135768780791e-08,0.8488578329457223
402,1.61125,3.1205632695929797e-12,4.9929012313487675e-09,2,2,5,3,0,1.194772822818318e-08,0.8482612581111395
403,1.6118750000000002,3.1186343655079107e-12,4.989814984812657e-09,2,2,5,3,0,1.1884423968020364e-08,0.8476624485937058
404,1.6125,3.1163991743091146e-12,4.986238678894583e-09,2,2,5,3,0,1.1821443238021548e-08,0.8470613980019093
405,1.6131250000000001,3.1141091224803907e-12,4.982574595968625e-09,2,2,5,3,0,1.175878437803485e-08,0.8464580999494573
406,1.61375,3.1120478373100613e-12,4.979276539696098e-09,2,2,5,3,0,1.1696445737075137e-08,0.8458525480552702
407,1.6143750000000001,3.1095478839407442e-12,4.975276614305191e-09,2,2,5,3,0,1.1634425673342695e-08,0.8452447359434807
408,1.6150000000000002,3.1071785769332116e-12,4.971485723093139e-09,2,2,5,3,0,1.1572722554240123e-08,0.8446346572434368
409,1.615625,3.1045940557944407e-12,4.967350489271105e-09,2,2,5,3,0,1.1511334756387204e-08,0.8440223055897128
410,1.61625,3.1018523253406594e-12,4.962963720545055e-09,2,2,5,3,0,1.1450260665633649e-08,0.8434076746221295
411,1.616875,3.0991313031483725e-12,4.958610085037396e-09,2,2,5,3,0,1.1389498677069768e-08,0.8427907579857875
412,1.6175000000000002,3.0961732743611803e-12,4.9538772389778885e-09,2,2,5,3,0,1.1329047195035186e-08,0.8421715493311133
413,1.618125,3.0932594810226255e-12,4.949215169636201e-09,2,2,5,3,0,1.1268904633124943e-08,0.8415500423139244
414,1.6187500000000001,3.0902591683507064e-12,4.94441466936113e-09,2,2,5,3,0,1.1209069414193801e-08,0.8409262305955123
415,1.6193750000000002,3.087073890788161e-12,4.939318225261058e-09,2,2,5,3,0,1.1149539970358025e-08,0.8403001078427471
416,1.62,3.083901623651686e-12,4.934242597842697e-09,2,2,5,3,0,1.1090314742994851e-08,0.8396716677282084
417,1.620625,3.0802799547147153e-12,4.9284479275435444e-09,2,2,5,3,0,1.1031392182739747e-08,0.8390409039303416
418,1.62125,3.076871223084421e-12,4.922993956935073e-09,2,2,5,3,0,1.0972770749481069e-08,0.8384078101336436
419,1.6218750000000002,3.0733669732427304e-12,4.917387157188369e-09,2,2,5,3,0,1.0914448912352531e-08,0.8377723800288811
420,1.6225,3.0695664109472998e-12,4.91130625751568e-09,2,2,5,3,0,1.0856425149723201e-08,0.8371346073133432
421,1.6231250000000002,3.0657568497738374e-12,4.90521095963814e-09,2,2,5,3,0,1.0798697949185007e-08,0.8364944856911302
422,1.62375,3.0621022210908233e-12,4.899363553745317e-09,2,2,5,3,0,1.0741265807537753e-08,0.8358520088734815
423,1.6243750000000001,3.0579208869924157e-12,4.892673419187865e-09,2,2,5,3,0,1.0684127230771824e-08,0.8352071705791455
424,1.625,3.0538583814521125e-12,4.88617341032338e-09,2,2,5,3,0,1.0627280734048253e-08,0.8345599645347919
425,1.625625,3.0495081286552317e-12,4.879213005848371e-09,2,2,5,3,0,1.0570724841676536e-08,0.8339103844754703
426,1.6262500000000002,3.045437600018852e-12,4.872700160030163e-09,2,2,5,3,0,1.0514458087089753e-08,0.8332584241451164
427,1.626875,3.040945099896941e-12,4.865512159835106e-09,2,2,5,3,0,1.0458479012817419e-08,0.8326040772971078
428,1.6275000000000002,3.0363733445962215e-12,4.8581973513539545e-09,2,2,5,3,0,1.0402786170455829e-08,0.8319473376948691
429,1.628125,3.0318385605895837e-12,4.850941696943334e-09,2,2,5,3,0,1.0347378120635974e-08,0.831288199112532
430,1.6287500000000001,3.0270806477758483e-12,4.843329036441357e-09,2,2,5,3,0,1.029225343298909e-08,0.8306266553356485
431,1.629375,3.022269175374792e-12,4.835630680599667e-09,2,2,5,3,0,1.0237410686109761e-08,0.8299627001619592
432,1.6300000000000001,3.017461280840905e-12,4.827938049345448e-09,2,2,5,3,0,1.0182848467516795e-08,0.8292963274022183
433,1.6306250000000002,3.012307851074647e-12,4.819692561719435e-09,2,2,5,3,0,1.0128565373611636e-08,0.8286275308810763
434,1.63125,3.007375164870707e-12,4.811800263793131e-09,2,2,5,3,0,1.007456000963466e-08,0.827956304438021
435,1.6318750000000002,3.0018695862388256e-12,4.802991337982121e-09,2,2,5,3,0,1.0020830989619004e-08,0.8272826419283765
436,1.6325,2.996574234408189e-12,4.794518775053103e-09,2,2,5,3,0,9.967376936342468e-09,0.8266065372243613
437,1.6331250000000002,2.99113555105035e-12,4.78581688168056e-09,2,2,5,3,0,9.914196481277037e-09,0.8259279842162071
438,1.63375,2.985477858853669e-12,4.7767645741658704e-09,2,2,5,3,0,9.8612882645364e-09,0.8252469768133346
439,1.6343750000000001,2.979827647651978e-12,4.767724236243165e-09,2,2,5,3,0,9.80865093482146e-09,0.82456350894559
440,1.6350000000000002,2.9740157819063695e-12,4.758425251050191e-09,2,2,5,3,0,9.756283149363666e-09,0.8238775745645391
441,1.635625,2.9679829557580084e-12,4.7487727292128135e-09,2,2,5,3,0,9.70418357386663e-09,0.8231891676448194
442,1.63625,2.9619541411576855e-12,4.739126625852297e-09,2,2,5,3,0,9.652350882445684e-09,0.8224982821855492
443,1.636875,2.9558485650435506e-12,4.729357704069681e-09,2,2,5,3,0,9.600783757565755e-09,0.8218049122117923
444,1.6375000000000002,2.949651482266058e-12,4.719442371625693e-09,2,2,5,3,0,9.549480889977332e-09,0.8211090517760775
445,1.638125,2.943212188723232e-12,4.709139501957171e-09,2,2,5,3,0,9.498440978650938e-09,0.8204106949599715
446,1.6387500000000002,2.936740585955666e-12,4.698784937529066e-09,2,2,5,3,0,9.447662730709773e-09,0.8197098358757017
447,1.639375,2.93006211741359e-12,4.688099387861744e-09,2,2,5,3,0,9.397144861360985e-09,0.8190064686678307
448,1.6400000000000001,2.923348954401994e-12,4.677358327043191e-09,2,2,5,3,0,9.34688609382536e-09,0.8183005875149757
