time,identity,phase_roi_fraction,top_current,max_temperature,joule_power
1.75,Reference,0.04390495867768595,0.0,0.22909141081335088,0.0
1.75,STRONG_RAW,0.0,0.0,0.07712996155802344,0.0
1.75,MF_ONLY,0.0,0.0,0.8567873566962759,0.0
1.75,SAMPLER_ONLY,0.0,0.0,0.08573680277115259,0.0
1.75,MF_PLUS_SAMPLER,0.0,0.0,0.8155812263571027,0.0
1.7750000000000001,Reference,0.038739669421487606,0.0,0.20365524045846178,0.0
1.7750000000000001,STRONG_RAW,0.0,0.0,0.07796325416351037,0.0
1.7750000000000001,MF_ONLY,0.0,0.0,0.8623567805812918,0.0
1.7750000000000001,SAMPLER_ONLY,0.0,0.0,0.0863019194023087,0.0
1.7750000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.8178581412622035,0.0
1.8,Reference,0.035640495867768594,0.0,0.18164241464762013,0.0
1.8,STRONG_RAW,0.0,0.0,0.07880504689387725,0.0
1.8,MF_ONLY,0.0,0.0,0.8667743050657899,0.0
1.8,SAMPLER_ONLY,0.0,0.0,0.08686573978207976,0.0
1.8,MF_PLUS_SAMPLER,0.0,0.0,0.8180099123666997,0.0
1.825,Reference,0.031508264462809916,0.0,0.16230555988198372,0.0
1.825,STRONG_RAW,0.0,0.0,0.07964994732451908,0.0
1.825,MF_ONLY,0.0,0.0,0.8693243890544647,0.0
1.825,SAMPLER_ONLY,0.0,0.0,0.08742826696852204,0.0
1.825,MF_PLUS_SAMPLER,0.0,0.0,0.8145758079815391,0.0
1.85,Reference,0.029442148760330578,0.0,0.1449843842314405,0.0
1.85,STRONG_RAW,0.0,0.0,0.08049788163657101,0.0
1.85,MF_ONLY,0.0,0.0,0.8705490187669475,0.0
1.85,SAMPLER_ONLY,0.0,0.0,0.08798949198211868,0.0
1.85,MF_PLUS_SAMPLER,0.0,0.0,0.8088564765553339,0.0
1.875,Reference,0.024793388429752067,0.0,0.1294805387883512,0.0
1.875,STRONG_RAW,0.0,0.0,0.08134876427315384,0.0
1.875,MF_ONLY,0.0,0.0,0.8712328231341994,0.0
1.875,SAMPLER_ONLY,0.0,0.0,0.08854939451147319,0.0
1.875,MF_PLUS_SAMPLER,0.0,0.0,0.802767385777728,0.0
1.9000000000000001,Reference,0.02169421487603306,0.0,0.11561988288976217,0.0
1.9000000000000001,STRONG_RAW,0.0,0.0,0.08220591931646996,0.0
1.9000000000000001,MF_ONLY,0.0,0.0,0.8718412699625461,0.0
1.9000000000000001,SAMPLER_ONLY,0.0,0.0,0.08911398166879196,0.0
1.9000000000000001,MF_PLUS_SAMPLER,0.0,0.0,0.7983415919844181,0.0
1.925,Reference,0.018078512396694214,0.0,0.1032391001166749,0.0
1.925,STRONG_RAW,0.0,0.0,0.08306853155965101,0.0
1.925,MF_ONLY,0.0,0.0,0.8734554827517347,0.0
1.925,SAMPLER_ONLY,0.0,0.0,0.08967885915223424,0.0
1.925,MF_PLUS_SAMPLER,0.0,0.0,0.7968631479124212,0.0
1.95,Reference,0.016012396694214875,0.0,0.09218705359943542,0.0
1.95,STRONG_RAW,0.0,0.0,0.0839366128484004,0.0
1.95,MF_ONLY,0.0,0.0,0.875993556756433,0.0
1.95,SAMPLER_ONLY,0.0,0.0,0.09024247586848598,0.0
1.95,MF_PLUS_SAMPLER,0.0,0.0,0.7985204028906515,0.0
1.975,Reference,0.012913223140495868,0.0,0.08232525932299442,0.0
1.975,STRONG_RAW,0.0,0.0,0.08481177406059252,0.0
1.975,MF_ONLY,0.0,0.0,0.8787727253789047,0.0
1.975,SAMPLER_ONLY,0.0,0.0,0.09080477210521583,0.0
1.975,MF_PLUS_SAMPLER,0.0,0.0,0.8026930476911515,0.0
2.0,Reference,0.00981404958677686,0.0,0.07352776828176326,0.0
2.0,STRONG_RAW,0.0,0.0,0.08568971082997455,0.0
2.0,MF_ONLY,0.0,0.0,0.8809793004278827,0.0
2.0,SAMPLER_ONLY,0.0,0.0,0.09136567982908383,0.0
2.0,MF_PLUS_SAMPLER,0.0,0.0,0.8081576648400551,0.0
2.025,Reference,0.007747933884297521,0.0,0.06568067374526847,0.0
2.025,STRONG_RAW,0.0,0.0,0.08657027583740139,0.0
2.025,MF_ONLY,0.0,0.0,0.8821570654719527,0.0
2.025,SAMPLER_ONLY,0.0,0.0,0.09192512324366685,0.0
2.025,MF_PLUS_SAMPLER,0.0,0.0,0.8133789021930589,0.0
2.05,Reference,0.0046487603305785125,0.0,0.0586813982528647,0.0
2.05,STRONG_RAW,0.0,0.0,0.08745331241661239,0.0
2.05,MF_ONLY,0.0,0.0,0.8822802457987989,0.0
2.05,SAMPLER_ONLY,0.0,0.0,0.0924837112102328,0.0
2.05,MF_PLUS_SAMPLER,0.0,0.0,0.8166547218788363,0.0
2.075,Reference,0.0025826446280991736,0.0,0.05243786746471533,0.0
2.075,STRONG_RAW,0.0,0.0,0.08833865492666668,0.0
2.075,MF_ONLY,0.0,0.0,0.8815792099798104,0.0
2.075,SAMPLER_ONLY,0.0,0.0,0.0930483080348898,0.0
2.075,MF_PLUS_SAMPLER,0.0,0.0,0.8170613551041802,0.0
2.1,Reference,0.0,0.0,0.04686764289543386,0.0
2.1,STRONG_RAW,0.0,0.0,0.0892275271366783,0.0
2.1,MF_ONLY,0.0,0.0,0.8803582442230742,0.0
2.1,SAMPLER_ONLY,0.0,0.0,0.09361135253596334,0.0
2.1,MF_PLUS_SAMPLER,0.0,0.0,0.8144209339583743,0.0
2.125,Reference,0.0,0.0,0.04189786376715689,0.0
2.125,STRONG_RAW,0.0,0.0,0.09012495411289208,0.0
2.125,MF_ONLY,0.0,0.0,0.8788112480613585,0.0
2.125,SAMPLER_ONLY,0.0,0.0,0.0941727419474272,0.0
2.125,MF_PLUS_SAMPLER,0.0,0.0,0.8095869684495831,0.0
2.15,Reference,0.0,0.0,0.0374617506980335,0.0
2.15,STRONG_RAW,0.0,0.0,0.09102992354496336,0.0
2.15,MF_ONLY,0.0,0.0,0.8771085620329757,0.0
2.15,SAMPLER_ONLY,0.0,0.0,0.09473398681756331,0.0
2.15,MF_PLUS_SAMPLER,0.0,0.0,0.8040940962327989,0.0
2.1750000000000003,Reference,0.0,0.0,0.0335007904066406,0.0
2.1750000000000003,STRONG_RAW,0.0,0.0,0.09193831893525778,0.0
2.1750000000000003,MF_ONLY,0.0,0.0,0.8755902574945973,0.0
2.1750000000000003,SAMPLER_ONLY,0.0,0.0,0.0952950632573804,0.0
2.1750000000000003,MF_PLUS_SAMPLER,0.0,0.0,0.7999610388397898,0.0
2.2,Reference,0.0,0.0,0.029962963950757825,0.0
2.2,STRONG_RAW,0.0,0.0,0.0928484967631825,0.0
2.2,MF_ONLY,0.0,0.0,0.8748219157473872,0.0
2.2,SAMPLER_ONLY,0.0,0.0,0.09585431063679782,0.0
2.2,MF_PLUS_SAMPLER,0.0,0.0,0.7984535065298518,0.0
2.225,Reference,0.0,0.0,0.026802018074855324,0.0
2.225,STRONG_RAW,0.0,0.0,0.09376024325650811,0.0
2.225,MF_ONLY,0.0,0.0,0.8753086298393897,0.0
2.225,SAMPLER_ONLY,0.0,0.0,0.09641994381853378,0.0
2.225,MF_PLUS_SAMPLER,0.0,0.0,0.8002370479594193,0.0
2.25,Reference,0.0,0.0,0.023976863645297237,0.0
2.25,STRONG_RAW,0.0,0.0,0.09468186237998284,0.0
2.25,MF_ONLY,0.0,0.0,0.8769092031531612,0.0
2.25,SAMPLER_ONLY,0.0,0.0,0.09698419890095042,0.0
2.25,MF_PLUS_SAMPLER,0.0,0.0,0.8053807752858279,0.0
2.275,Reference,0.0,0.0,0.021451024694321152,0.0
2.275,STRONG_RAW,0.0,0.0,0.09560510175529037,0.0
2.275,MF_ONLY,0.0,0.0,0.8790080041615204,0.0
2.275,SAMPLER_ONLY,0.0,0.0,0.09754642441780001,0.0
2.275,MF_PLUS_SAMPLER,0.0,0.0,0.8127649146983145,0.0
2.3000000000000003,Reference,0.0,0.0,0.019192134008656388,0.0
2.3000000000000003,STRONG_RAW,0.0,0.0,0.09652950921407293,0.0
2.3000000000000003,MF_ONLY,0.0,0.0,0.8813032248324202,0.0
2.3000000000000003,SAMPLER_ONLY,0.0,0.0,0.09810648673280228,0.0
2.3000000000000003,MF_PLUS_SAMPLER,0.0,0.0,0.8206621258147636,0.0
2.325,Reference,0.0,0.0,0.017171472171966507,0.0
2.325,STRONG_RAW,0.0,0.0,0.09745484688228186,0.0
2.325,MF_ONLY,0.0,0.0,0.8840275196771386,0.0
2.325,SAMPLER_ONLY,0.0,0.0,0.09866424942856154,0.0
2.325,MF_PLUS_SAMPLER,0.0,0.0,0.8277879311754888,0.0
2.35,Reference,0.0,0.0,0.015363548195735698,0.0
2.35,STRONG_RAW,0.0,0.0,0.09838087139101467,0.0
2.35,MF_ONLY,0.0,0.0,0.8877994165458329,0.0
2.35,SAMPLER_ONLY,0.0,0.0,0.09922436245900673,0.0
2.35,MF_PLUS_SAMPLER,0.0,0.0,0.8335758309463964,0.0
2.375,Reference,0.0,0.0,0.013745720738364135,0.0
2.375,STRONG_RAW,0.0,0.0,0.0993192415461401,0.0
2.375,MF_ONLY,0.0,0.0,0.8910118907430522,0.0
2.375,SAMPLER_ONLY,0.0,0.0,0.09978656917875862,0.0
2.375,MF_PLUS_SAMPLER,0.0,0.0,0.8362292466981893,0.0
2.4,Reference,0.0,0.0,0.012297859114180059,0.0
2.4,STRONG_RAW,0.0,0.0,0.10026354097703591,0.0
2.4,MF_ONLY,0.0,0.0,0.8932521180362468,0.0
2.4,SAMPLER_ONLY,0.0,0.0,0.10034622270977657,0.0
2.4,MF_PLUS_SAMPLER,0.0,0.0,0.8342763942709809,0.0
2.4250000000000003,Reference,0.0,0.0,0.011002042873946277,0.0
2.4250000000000003,STRONG_RAW,0.0,0.0,0.10120818853223616,0.0
2.4250000000000003,MF_ONLY,0.0,0.0,0.8924760560084433,0.0
2.4250000000000003,SAMPLER_ONLY,0.0,0.0,0.10090317705386893,0.0
2.4250000000000003,MF_PLUS_SAMPLER,0.0,0.0,0.8280873114852422,0.0
2.45,Reference,0.0,0.0,0.00984229796350065,0.0
2.45,STRONG_RAW,0.0,0.0,0.10215291780466709,0.0
2.45,MF_ONLY,0.0,0.0,0.8887545121885717,0.0
2.45,SAMPLER_ONLY,0.0,0.0,0.10145908712009843,0.0
2.45,MF_PLUS_SAMPLER,0.0,0.0,0.8198457654550683,0.0
2.475,Reference,0.0,0.0,0.00880436665692878,0.0
2.475,STRONG_RAW,0.0,0.0,0.10310332394571636,0.0
2.475,MF_ONLY,0.0,0.0,0.8829883920226713,0.0
2.475,SAMPLER_ONLY,0.0,0.0,0.10201822005812926,0.0
2.475,MF_PLUS_SAMPLER,0.0,0.0,0.8097168346923527,0.0
2.5,Reference,0.0,0.0,0.007875507854547522,0.0
2.5,STRONG_RAW,0.0,0.0,0.10405768131153964,0.0
2.5,MF_ONLY,0.0,0.0,0.8763548622868371,0.0
2.5,SAMPLER_ONLY,0.0,0.0,0.10258088428957801,0.0
2.5,MF_PLUS_SAMPLER,0.0,0.0,0.7990127949830527,0.0
