reference,reader,protocol,seed,comparison,metric,candidate_error,control_error,signed_candidate_minus_control,difference_percentage_points,relative_error_reduction
refined,coarse,shorter,43,E_vs_D_E,Ephi,0.018581117433486314,0.01852352016924103,5.7597264245284885e-05,,-0.003109412450713726
refined,coarse,shorter,43,E_vs_D_E,ET,0.010990276367360127,0.010899241148844796,9.103521851533056e-05,0.009103521851533056,-0.008352436401040574
refined,coarse,shorter,43,E_vs_D_E,EV,0.0010965397647056808,0.001017826961636769,7.871280306891181e-05,,-0.07733416979083914
refined,coarse,shorter,43,E_vs_D_E,EI,0.0069550749659885586,0.006410764956458992,0.0005443100095295665,0.05443100095295665,-0.08490562565098596
refined,coarse,shorter,43,E_vs_D_E,bottom_current_NRMSE,0.0069550749659893695,0.006410764956456984,0.0005443100095323854,0.05443100095323854,-0.08490562565145227
refined,coarse,shorter,43,E_vs_D_E,power_trace_NRMSE,0.006891598773290862,0.006222855090869951,0.0006687436824209117,0.06687436824209117,-0.10746573279555861
refined,coarse,shorter,43,E_vs_D_E,energy_error,0.0019149882802299975,0.0009952270116649477,0.0009197612685650498,0.09197612685650498,-0.9241723323268238
refined,coarse,shorter,43,E_vs_D_E,local_joule_NRMSE,0.04783553686306185,0.04739457316653451,0.00044096369652733836,,-0.009304096799814721
refined,coarse,shorter,43,D_E_vs_E,S,0.0010759375,0.0010675781250000002,8.359374999999903e-06,,-0.007830223197950879
refined,coarse,shorter,43,D_E_vs_E,Ephi,0.01852352016924103,0.018581117433486314,-5.7597264245284885e-05,,0.0030997739749217064
refined,coarse,shorter,43,D_E_vs_E,ET,0.010899241148844796,0.010990276367360127,-9.103521851533056e-05,-0.009103521851533056,0.008283251073257341
refined,coarse,shorter,43,D_E_vs_E,EV,0.001017826961636769,0.0010965397647056808,-7.871280306891181e-05,,0.07178289889928333
refined,coarse,shorter,43,D_E_vs_E,EI,0.006410764956458992,0.0069550749659885586,-0.0005443100095295665,-0.05443100095295665,0.0782608400615853
refined,coarse,shorter,43,D_E_vs_E,bottom_current_NRMSE,0.006410764956456984,0.0069550749659893695,-0.0005443100095323854,-0.05443100095323854,0.07826084006198149
refined,coarse,shorter,43,D_E_vs_E,power_trace_NRMSE,0.006222855090869951,0.006891598773290862,-0.0006687436824209117,-0.06687436824209117,0.09703752415371311
refined,coarse,shorter,43,D_E_vs_E,energy_error,0.0009952270116649477,0.0019149882802299975,-0.0009197612685650498,-0.09197612685650498,0.480296030038671
refined,coarse,shorter,43,D_E_vs_E,local_joule_NRMSE,0.04739457316653451,0.04783553686306185,-0.00044096369652733836,,0.009218328578388892
refined,coarse,shorter,43,D_E_vs_F,S,0.0010759375,0.0011950781250000004,-0.00011914062500000032,,0.0996927502124602
refined,coarse,shorter,43,D_E_vs_F,Ephi,0.01852352016924103,0.02333617624104989,-0.004812656071808859,,0.20623156176473662
refined,coarse,shorter,43,D_E_vs_F,ET,0.010899241148844796,0.011446278806350622,-0.000547037657505826,-0.054703765750582604,0.047791746711806346
refined,coarse,shorter,43,D_E_vs_F,EV,0.001017826961636769,0.004595274780679757,-0.003577447819042988,,0.7785057455288438
refined,coarse,shorter,43,D_E_vs_F,EI,0.006410764956458992,0.02999654983492931,-0.02358578487847032,-2.3585784878470317,0.7862832561832157
refined,coarse,shorter,43,D_E_vs_F,bottom_current_NRMSE,0.006410764956456984,0.029996549834930386,-0.023585784878473404,-2.3585784878473404,0.7862832561832903
refined,coarse,shorter,43,D_E_vs_F,power_trace_NRMSE,0.006222855090869951,0.03103574748176868,-0.02481289239089873,-2.481289239089873,0.7994939514659526
refined,coarse,shorter,43,D_E_vs_F,energy_error,0.0009952270116649477,0.002861685461407761,-0.0018664584497428134,-0.18664584497428133,0.6522234798036255
refined,coarse,shorter,43,D_E_vs_F,local_joule_NRMSE,0.04739457316653451,0.14397305760965676,-0.09657848444312225,,0.6708094281429251
refined,coarse,shorter,43,D_E_vs_B_E,S,0.0010759375,0.00157453125,-0.0004985937499999999,,0.31666170487248185
refined,coarse,shorter,43,D_E_vs_B_E,Ephi,0.01852352016924103,0.025504228959598335,-0.006980708790357306,,0.2737078937542304
refined,coarse,shorter,43,D_E_vs_B_E,ET,0.010899241148844796,0.01291774799709429,-0.002018506848249493,-0.2018506848249493,0.15625841661437695
refined,coarse,shorter,43,D_E_vs_B_E,EV,0.001017826961636769,0.0029573788575261973,-0.0019395518958894283,,0.6558347744163675
refined,coarse,shorter,43,D_E_vs_B_E,EI,0.006410764956458992,0.019691426256249034,-0.013280661299790043,-1.3280661299790042,0.6744387697958371
refined,coarse,shorter,43,D_E_vs_B_E,bottom_current_NRMSE,0.006410764956456984,0.019691426256249388,-0.013280661299792404,-1.3280661299792405,0.6744387697959447
refined,coarse,shorter,43,D_E_vs_B_E,power_trace_NRMSE,0.006222855090869951,0.020142086809430332,-0.013919231718560382,-1.391923171856038,0.691052116409484
refined,coarse,shorter,43,D_E_vs_B_E,energy_error,0.0009952270116649477,0.01477629511692948,-0.013781068105264532,-1.3781068105264531,0.9326470536904276
refined,coarse,shorter,43,D_E_vs_B_E,local_joule_NRMSE,0.04739457316653451,0.11229127154546015,-0.06489669837892564,,0.5779318150534325
refined,fine,original,29,E_vs_F,S,0.001026328125,0.001220625,-0.00019429687500000003,,0.1591781874039939
refined,fine,original,29,E_vs_F,Ephi,0.020042740206674476,0.023948308537485443,-0.003905568330810967,,0.16308326430226663
refined,fine,original,29,E_vs_F,ET,0.010657336493552662,0.010986504586469876,-0.00032916809291721333,-0.03291680929172133,0.02996113006884748
refined,fine,original,29,E_vs_F,EV,0.0014091331533632478,0.002636120491379572,-0.0012269873380163243,,0.46545191770585564
refined,fine,original,29,E_vs_F,EI,0.009305364296894176,0.017067695416740025,-0.007762331119845849,-0.7762331119845849,0.45479667467187995
refined,fine,original,29,E_vs_F,bottom_current_NRMSE,0.009305364296896037,0.017067695416740435,-0.007762331119844397,-0.7762331119844398,0.4547966746717839
refined,fine,original,29,E_vs_F,power_trace_NRMSE,0.00941556504008618,0.017499474030033272,-0.008083908989947092,-0.8083908989947092,0.4619515407190625
refined,fine,original,29,E_vs_F,energy_error,0.004429371002299008,0.003312031101218161,0.0011173399010808468,0.11173399010808469,-0.3373579132967352
refined,fine,original,29,E_vs_F,local_joule_NRMSE,0.06568583953403288,0.10125032799620112,-0.03556448846216824,,0.35125306916045357
refined,fine,original,29,E_vs_B_E,S,0.001026328125,0.0014003125,-0.0003739843750000002,,0.2670720821245259
refined,fine,original,29,E_vs_B_E,Ephi,0.020042740206674476,0.023631555075184097,-0.003588814868509621,,0.15186537056455915
refined,fine,original,29,E_vs_B_E,ET,0.010657336493552662,0.01342231856258858,-0.0027649820690359185,-0.27649820690359184,0.2059988411199409
refined,fine,original,29,E_vs_B_E,EV,0.0014091331533632478,0.002333738095838483,-0.0009246049424752353,,0.3961905340294992
refined,fine,original,29,E_vs_B_E,EI,0.009305364296894176,0.01570459754391195,-0.006399233247017775,-0.6399233247017775,0.4074751504535373
refined,fine,original,29,E_vs_B_E,bottom_current_NRMSE,0.009305364296896037,0.015704597543910265,-0.0063992332470142275,-0.6399233247014228,0.4074751504533552
refined,fine,original,29,E_vs_B_E,power_trace_NRMSE,0.00941556504008618,0.015960880520290426,-0.006545315480204246,-0.6545315480204246,0.41008486166433294
refined,fine,original,29,E_vs_B_E,energy_error,0.004429371002299008,0.00991631831121881,-0.005486947308919802,-0.5486947308919802,0.5533250483409909
refined,fine,original,29,E_vs_B_E,local_joule_NRMSE,0.06568583953403288,0.09793961295127307,-0.032253773417240186,,0.3293230639300881
refined,fine,original,43,E_vs_F,S,0.001128359375,0.0012490625000000002,-0.00012070312500000015,,0.09663497623217424
refined,fine,original,43,E_vs_F,Ephi,0.021642673019008584,0.024490240646485043,-0.0028475676274764584,,0.11627356662520812
refined,fine,original,43,E_vs_F,ET,0.010380526649104068,0.010511225718101758,-0.00013069906899768925,-0.013069906899768925,0.012434236739166177
refined,fine,original,43,E_vs_F,EV,0.0024803575077648435,0.004746542266500061,-0.0022661847587352175,,0.4774390770159991
refined,fine,original,43,E_vs_F,EI,0.01653270585741702,0.03137066354592941,-0.014837957688512392,-1.483795768851239,0.4729883276707971
refined,fine,original,43,E_vs_F,bottom_current_NRMSE,0.01653270585741838,0.031370663545929614,-0.014837957688511233,-1.4837957688511234,0.47298832767075716
refined,fine,original,43,E_vs_F,power_trace_NRMSE,0.01681855988843464,0.032478719998547005,-0.015660160110112366,-1.5660160110112367,0.4821667883097903
refined,fine,original,43,E_vs_F,energy_error,0.00824496113195777,0.013882891852590935,-0.005637930720633165,-0.5637930720633165,0.4061063631768456
refined,fine,original,43,E_vs_F,local_joule_NRMSE,0.09452026372448184,0.13942392119122593,-0.04490365746674409,,0.3220656619258096
refined,fine,original,43,E_vs_B_E,S,0.001128359375,0.0014003125,-0.00027195312500000006,,0.19420888194599423
refined,fine,original,43,E_vs_B_E,Ephi,0.021642673019008584,0.023631555075184097,-0.001988882056175513,,0.08416213193959768
refined,fine,original,43,E_vs_B_E,ET,0.010380526649104068,0.01342231856258858,-0.0030417919134845123,-0.3041791913484512,0.22662194309429973
refined,fine,original,43,E_vs_B_E,EV,0.0024803575077648435,0.002333738095838483,0.00014661941192636039,,-0.06282599242297661
refined,fine,original,43,E_vs_B_E,EI,0.01653270585741702,0.01570459754391195,0.0008281083135050701,0.08281083135050701,-0.05273031105633744
refined,fine,original,43,E_vs_B_E,bottom_current_NRMSE,0.01653270585741838,0.015704597543910265,0.0008281083135081163,0.08281083135081163,-0.05273031105653707
refined,fine,original,43,E_vs_B_E,power_trace_NRMSE,0.01681855988843464,0.015960880520290426,0.0008576793681442131,0.08576793681442131,-0.05373634412298744
refined,fine,original,43,E_vs_B_E,energy_error,0.00824496113195777,0.00991631831121881,-0.00167135717926104,-0.16713571792610402,0.16854614049350886
refined,fine,original,43,E_vs_B_E,local_joule_NRMSE,0.09452026372448184,0.09793961295127307,-0.0034193492267912268,,0.0349128317312467
refined,fine,shorter,29,E_vs_F,S,0.001082265625,0.0012585937500000002,-0.00017632812500000027,,0.14009931719428945
refined,fine,shorter,29,E_vs_F,Ephi,0.018985544417578576,0.023830201907113074,-0.0048446574895344985,,0.2032990533784952
refined,fine,shorter,29,E_vs_F,ET,0.011058679432145979,0.011745700496220432,-0.0006870210640744535,-0.06870210640744535,0.05849128064311918
refined,fine,shorter,29,E_vs_F,EV,0.0016766039644284742,0.003799421802304657,-0.002122817837876183,,0.5587212866411732
refined,fine,shorter,29,E_vs_F,EI,0.01062486409330813,0.02326614683704054,-0.01264128274373241,-1.264128274373241,0.5433337471938857
refined,fine,shorter,29,E_vs_F,bottom_current_NRMSE,0.0106248640933055,0.0232661468370422,-0.012641282743736701,-1.2641282743736701,0.5433337471940314
refined,fine,shorter,29,E_vs_F,power_trace_NRMSE,0.01075128438766661,0.02396113369097898,-0.013209849303312371,-1.320984930331237,0.5513031843015711
refined,fine,shorter,29,E_vs_F,energy_error,0.00447791813487665,0.008658437590977968,-0.004180519456101318,-0.4180519456101318,0.4828260771270547
refined,fine,shorter,29,E_vs_F,local_joule_NRMSE,0.07081203162264514,0.11906426984882493,-0.048252238226179786,,0.40526211841256254
refined,fine,shorter,29,E_vs_B_E,S,0.001082265625,0.00157453125,-0.0004922656250000001,,0.3126426515828124
refined,fine,shorter,29,E_vs_B_E,Ephi,0.018985544417578576,0.025504228959598335,-0.006518684542019759,,0.25559230009839207
refined,fine,shorter,29,E_vs_B_E,ET,0.011058679432145979,0.01291774799709429,-0.0018590685649483105,-0.18590685649483105,0.14391584085449632
refined,fine,shorter,29,E_vs_B_E,EV,0.0016766039644284742,0.002781517003844739,-0.0011049130394162649,,0.3972339690496243
refined,fine,shorter,29,E_vs_B_E,EI,0.01062486409330813,0.018495641250604506,-0.007870777157296376,-0.7870777157296376,0.425547676376948
refined,fine,shorter,29,E_vs_B_E,bottom_current_NRMSE,0.0106248640933055,0.018495641250603746,-0.007870777157298246,-0.7870777157298247,0.4255476763770666
refined,fine,shorter,29,E_vs_B_E,power_trace_NRMSE,0.01075128438766661,0.018925925881032354,-0.008174641493365744,-0.8174641493365744,0.43192822083058063
refined,fine,shorter,29,E_vs_B_E,energy_error,0.00447791813487665,0.013214600121033444,-0.008736681986156795,-0.8736681986156795,0.661138582033275
refined,fine,shorter,29,E_vs_B_E,local_joule_NRMSE,0.07081203162264514,0.11106886924052557,-0.04025683761788043,,0.3624493334014421
refined,fine,shorter,29,E_vs_D_E,S,0.001082265625,0.00105375,2.8515624999999895e-05,,-0.02706109134045067
refined,fine,shorter,29,E_vs_D_E,Ephi,0.018985544417578576,0.01856234832609093,0.00042319609148764453,,-0.02279862892632001
refined,fine,shorter,29,E_vs_D_E,ET,0.011058679432145979,0.010947855893840926,0.00011082353830505279,0.011082353830505279,-0.01012285322164317
refined,fine,shorter,29,E_vs_D_E,EV,0.0016766039644284742,0.0015827705824150754,9.383338201339876e-05,,-0.059284259548356526
refined,fine,shorter,29,E_vs_D_E,EI,0.01062486409330813,0.010074920589432214,0.0005499435038759156,0.05499435038759156,-0.05458539340277901
refined,fine,shorter,29,E_vs_D_E,bottom_current_NRMSE,0.0106248640933055,0.010074920589433566,0.0005499435038719344,0.05499435038719344,-0.05458539340237653
refined,fine,shorter,29,E_vs_D_E,power_trace_NRMSE,0.01075128438766661,0.010193188011896644,0.0005580963757699665,0.05580963757699665,-0.05475189657235819
refined,fine,shorter,29,E_vs_D_E,energy_error,0.00447791813487665,0.004650127054825024,-0.0001722089199483745,-0.01722089199483745,0.03703316445293438
refined,fine,shorter,29,E_vs_D_E,local_joule_NRMSE,0.07081203162264514,0.06892490643608463,0.0018871251865605065,,-0.027379437769864415
refined,fine,shorter,29,D_E_vs_E,S,0.00105375,0.001082265625,-2.8515624999999895e-05,,0.026348083447628578
refined,fine,shorter,29,D_E_vs_E,Ephi,0.01856234832609093,0.018985544417578576,-0.00042319609148764453,,0.022290437512859015
refined,fine,shorter,29,D_E_vs_E,ET,0.010947855893840926,0.011058679432145979,-0.00011082353830505279,-0.011082353830505279,0.010021407979591562
refined,fine,shorter,29,D_E_vs_E,EV,0.0015827705824150754,0.0016766039644284742,-9.383338201339876e-05,,0.055966336716485675
refined,fine,shorter,29,D_E_vs_E,EI,0.010074920589432214,0.01062486409330813,-0.0005499435038759156,-0.05499435038759156,0.05176005067418106
refined,fine,shorter,29,D_E_vs_E,bottom_current_NRMSE,0.010074920589433566,0.0106248640933055,-0.0005499435038719344,-0.05499435038719344,0.05176005067381917
refined,fine,shorter,29,D_E_vs_E,power_trace_NRMSE,0.010193188011896644,0.01075128438766661,-0.0005580963757699665,-0.05580963757699665,0.05190973986421469
refined,fine,shorter,29,D_E_vs_E,energy_error,0.004650127054825024,0.00447791813487665,0.0001722089199483745,0.01722089199483745,-0.038457362274470934
refined,fine,shorter,29,D_E_vs_E,local_joule_NRMSE,0.06892490643608463,0.07081203162264514,-0.0018871251865605065,,0.026649781729423203
refined,fine,shorter,29,D_E_vs_F,S,0.00105375,0.0012585937500000002,-0.00020484375000000016,,0.1627560521415271
refined,fine,shorter,29,D_E_vs_F,Ephi,0.01856234832609093,0.023830201907113074,-0.005267853581022143,,0.22105786604559746
refined,fine,shorter,29,D_E_vs_F,ET,0.010947855893840926,0.011745700496220432,-0.0007978446023795063,-0.07978446023795063,0.06792652363613726
refined,fine,shorter,29,D_E_vs_F,EV,0.0015827705824150754,0.003799421802304657,-0.0022166512198895814,,0.5834180396988308
refined,fine,shorter,29,D_E_vs_F,EI,0.010074920589432214,0.02326614683704054,-0.013191226247608325,-1.3191226247608325,0.5669708155803186
refined,fine,shorter,29,D_E_vs_F,bottom_current_NRMSE,0.010074920589433566,0.0232661468370422,-0.013191226247608635,-1.3191226247608636,0.5669708155802915
refined,fine,shorter,29,D_E_vs_F,power_trace_NRMSE,0.010193188011896644,0.02396113369097898,-0.013767945679082337,-1.3767945679082338,0.574594919282378
refined,fine,shorter,29,D_E_vs_F,energy_error,0.004650127054825024,0.008658437590977968,-0.004008310536152943,-0.40083105361529436,0.46293693221622056
refined,fine,shorter,29,D_E_vs_F,local_joule_NRMSE,0.06892490643608463,0.11906426984882493,-0.05013936341274029,,0.4211117531430873
refined,fine,shorter,29,D_E_vs_B_E,S,0.00105375,0.00157453125,-0.00052078125,,0.33075320035724914
refined,fine,shorter,29,D_E_vs_B_E,Ephi,0.01856234832609093,0.025504228959598335,-0.006941880633507404,,0.27218547341713994
refined,fine,shorter,29,D_E_vs_B_E,ET,0.010947855893840926,0.01291774799709429,-0.0019698921032533633,-0.19698921032533634,0.15249500947815903
refined,fine,shorter,29,D_E_vs_B_E,EV,0.0015827705824150754,0.002781517003844739,-0.0011987464214296636,,0.43096857569905267
refined,fine,shorter,29,D_E_vs_B_E,EI,0.010074920589432214,0.018495641250604506,-0.008420720661172292,-0.8420720661172292,0.4552813577575782
refined,fine,shorter,29,D_E_vs_B_E,bottom_current_NRMSE,0.010074920589433566,0.018495641250603746,-0.00842072066117018,-0.842072066117018,0.4552813577574828
refined,fine,shorter,29,D_E_vs_B_E,power_trace_NRMSE,0.010193188011896644,0.018925925881032354,-0.00873273786913571,-0.873273786913571,0.4614166791114668
refined,fine,shorter,29,D_E_vs_B_E,energy_error,0.004650127054825024,0.013214600121033444,-0.00856447306620842,-0.856447306620842,0.6481068657216877
refined,fine,shorter,29,D_E_vs_B_E,local_joule_NRMSE,0.06892490643608463,0.11106886924052557,-0.04214396280444094,,0.3794399195077419
refined,fine,shorter,43,E_vs_F,S,0.0010675781250000002,0.0011950781250000004,-0.00012750000000000023,,0.10668758580113763
refined,fine,shorter,43,E_vs_F,Ephi,0.018581117433486314,0.02333617624104989,-0.0047550588075635745,,0.2037634082999043
refined,fine,shorter,43,E_vs_F,ET,0.010990276367360127,0.011446278806350622,-0.0004560024389904955,-0.04560024389904955,0.039838487835670774
refined,fine,shorter,43,E_vs_F,EV,0.0011786904323377728,0.004620058526540493,-0.0034413680942027205,,0.7448754327317195
refined,fine,shorter,43,E_vs_F,EI,0.007430369163148216,0.030141146397592092,-0.022710777234443875,-2.2710777234443875,0.7534808707958828
refined,fine,shorter,43,E_vs_F,bottom_current_NRMSE,0.007430369163151914,0.03014114639759072,-0.022710777234438807,-2.271077723443881,0.7534808707957489
refined,fine,shorter,43,E_vs_F,power_trace_NRMSE,0.007430462496268339,0.03119881750414356,-0.023768355007875223,-2.3768355007875224,0.761835124190797
refined,fine,shorter,43,E_vs_F,energy_error,0.0031819880424385407,0.004136879546476125,-0.0009548915040375845,-0.09548915040375845,0.23082410142953758
refined,fine,shorter,43,E_vs_F,local_joule_NRMSE,0.06349392344131341,0.15106087899875156,-0.08756695555743815,,0.5796799021549573
refined,fine,shorter,43,E_vs_B_E,S,0.0010675781250000002,0.00157453125,-0.0005069531249999998,,0.3219708246501934
refined,fine,shorter,43,E_vs_B_E,Ephi,0.018581117433486314,0.025504228959598335,-0.006923111526112021,,0.2714495520362147
refined,fine,shorter,43,E_vs_B_E,ET,0.010990276367360127,0.01291774799709429,-0.0019274716297341624,-0.19274716297341624,0.14921111870023526
refined,fine,shorter,43,E_vs_B_E,EV,0.0011786904323377728,0.002781517003844739,-0.0016028265715069662,,0.5762418742331852
refined,fine,shorter,43,E_vs_B_E,EI,0.007430369163148216,0.018495641250604506,-0.01106527208745629,-1.106527208745629,0.5982637713139378
refined,fine,shorter,43,E_vs_B_E,bottom_current_NRMSE,0.007430369163151914,0.018495641250603746,-0.011065272087451831,-1.1065272087451832,0.5982637713137214
refined,fine,shorter,43,E_vs_B_E,power_trace_NRMSE,0.007430462496268339,0.018925925881032354,-0.011495463384764017,-1.1495463384764018,0.6073923916337863
refined,fine,shorter,43,E_vs_B_E,energy_error,0.0031819880424385407,0.013214600121033444,-0.010032612078594903,-1.0032612078594902,0.7592066340793902
refined,fine,shorter,43,E_vs_B_E,local_joule_NRMSE,0.06349392344131341,0.11106886924052557,-0.04757494579921216,,0.42833735613339213
refined,fine,shorter,43,E_vs_D_E,S,0.0010675781250000002,0.0010759375,-8.359374999999903e-06,,0.007769387162358318
refined,fine,shorter,43,E_vs_D_E,Ephi,0.018581117433486314,0.01852352016924103,5.7597264245284885e-05,,-0.003109412450713726
refined,fine,shorter,43,E_vs_D_E,ET,0.010990276367360127,0.010899241148844796,9.103521851533056e-05,0.009103521851533056,-0.008352436401040574
refined,fine,shorter,43,E_vs_D_E,EV,0.0011786904323377728,0.0010836272525398824,9.506317979789038e-05,,-0.08772682633726178
refined,fine,shorter,43,E_vs_D_E,EI,0.007430369163148216,0.0067699933372236355,0.0006603758259245808,0.06603758259245808,-0.09754453114357126
refined,fine,shorter,43,E_vs_D_E,bottom_current_NRMSE,0.007430369163151914,0.006769993337224805,0.0006603758259271092,0.06603758259271092,-0.09754453114392787
refined,fine,shorter,43,E_vs_D_E,power_trace_NRMSE,0.007430462496268339,0.006649581571776879,0.0007808809244914594,0.07808809244914594,-0.1174330920017265
refined,fine,shorter,43,E_vs_D_E,energy_error,0.0031819880424385407,0.0022629758926794533,0.0009190121497590874,0.09190121497590874,-0.40610779493145216
refined,fine,shorter,43,E_vs_D_E,local_joule_NRMSE,0.06349392344131341,0.06237407454145363,0.0011198488998597836,,-0.017953755756576963
refined,fine,shorter,43,D_E_vs_E,S,0.0010759375,0.0010675781250000002,8.359374999999903e-06,,-0.007830223197950879
refined,fine,shorter,43,D_E_vs_E,Ephi,0.01852352016924103,0.018581117433486314,-5.7597264245284885e-05,,0.0030997739749217064
refined,fine,shorter,43,D_E_vs_E,ET,0.010899241148844796,0.010990276367360127,-9.103521851533056e-05,-0.009103521851533056,0.008283251073257341
refined,fine,shorter,43,D_E_vs_E,EV,0.0010836272525398824,0.0011786904323377728,-9.506317979789038e-05,,0.08065152408961651
refined,fine,shorter,43,D_E_vs_E,EI,0.0067699933372236355,0.007430369163148216,-0.0006603758259245808,-0.06603758259245808,0.08887523774724301
refined,fine,shorter,43,D_E_vs_E,bottom_current_NRMSE,0.006769993337224805,0.007430369163151914,-0.0006603758259271092,-0.06603758259271092,0.08887523774753905
refined,fine,shorter,43,D_E_vs_E,power_trace_NRMSE,0.006649581571776879,0.007430462496268339,-0.0007808809244914594,-0.07808809244914594,0.10509183309701468
refined,fine,shorter,43,D_E_vs_E,energy_error,0.0022629758926794533,0.0031819880424385407,-0.0009190121497590874,-0.09190121497590874,0.2888169714977293
refined,fine,shorter,43,D_E_vs_E,local_joule_NRMSE,0.06237407454145363,0.06349392344131341,-0.0011198488998597836,,0.017637103507941905
refined,fine,shorter,43,D_E_vs_F,S,0.0010759375,0.0011950781250000004,-0.00011914062500000032,,0.0996927502124602
refined,fine,shorter,43,D_E_vs_F,Ephi,0.01852352016924103,0.02333617624104989,-0.004812656071808859,,0.20623156176473662
refined,fine,shorter,43,D_E_vs_F,ET,0.010899241148844796,0.011446278806350622,-0.000547037657505826,-0.054703765750582604,0.047791746711806346
refined,fine,shorter,43,D_E_vs_F,EV,0.0010836272525398824,0.004620058526540493,-0.003536431274000611,,0.7654516179146102
refined,fine,shorter,43,D_E_vs_F,EI,0.0067699933372236355,0.030141146397592092,-0.023371153060368455,-2.3371153060368455,0.775390317013142
refined,fine,shorter,43,D_E_vs_F,bottom_current_NRMSE,0.006769993337224805,0.03014114639759072,-0.023371153060365916,-2.3371153060365915,0.775390317013093
refined,fine,shorter,43,D_E_vs_F,power_trace_NRMSE,0.006649581571776879,0.03119881750414356,-0.02454923593236668,-2.4549235932366678,0.786864307568909
refined,fine,shorter,43,D_E_vs_F,energy_error,0.0022629758926794533,0.004136879546476125,-0.0018739036537966719,-0.1873903653796672,0.4529751550037031
refined,fine,shorter,43,D_E_vs_F,local_joule_NRMSE,0.06237407454145363,0.15106087899875156,-0.08868680445729793,,0.5870931312271186
refined,fine,shorter,43,D_E_vs_B_E,S,0.0010759375,0.00157453125,-0.0004985937499999999,,0.31666170487248185
refined,fine,shorter,43,D_E_vs_B_E,Ephi,0.01852352016924103,0.025504228959598335,-0.006980708790357306,,0.2737078937542304
refined,fine,shorter,43,D_E_vs_B_E,ET,0.010899241148844796,0.01291774799709429,-0.002018506848249493,-0.2018506848249493,0.15625841661437695
refined,fine,shorter,43,D_E_vs_B_E,EV,0.0010836272525398824,0.002781517003844739,-0.0016978897513048566,,0.6104186129216382
refined,fine,shorter,43,D_E_vs_B_E,EI,0.0067699933372236355,0.018495641250604506,-0.01172564791338087,-1.172564791338087,0.6339681741500923
refined,fine,shorter,43,D_E_vs_B_E,bottom_current_NRMSE,0.006769993337224805,0.018495641250603746,-0.01172564791337894,-1.172564791337894,0.6339681741500142
refined,fine,shorter,43,D_E_vs_B_E,power_trace_NRMSE,0.006649581571776879,0.018925925881032354,-0.012276344309255475,-1.2276344309255476,0.6486522448848265
refined,fine,shorter,43,D_E_vs_B_E,energy_error,0.0022629758926794533,0.013214600121033444,-0.01095162422835399,-1.095162422835399,0.8287518447813252
refined,fine,shorter,43,D_E_vs_B_E,local_joule_NRMSE,0.06237407454145363,0.11106886924052557,-0.048694794699071946,,0.4384198293548912
spatial,coarse,original,29,E_vs_F,S,0.0011057031250000001,0.0012865625,-0.00018085937499999981,,0.1405756618897254
spatial,coarse,original,29,E_vs_F,Ephi,0.021062069554395317,0.02474980346122313,-0.003687733906827813,,0.14900053297819463
spatial,coarse,original,29,E_vs_F,ET,0.01102030069488648,0.011331634042679697,-0.00031133334779321654,-0.031133334779321654,0.02747470899789071
spatial,coarse,original,29,E_vs_F,EV,0.0012999153788749982,0.002568755182945587,-0.0012688398040705887,,0.4939512385199793
spatial,coarse,original,29,E_vs_F,EI,0.008465441888275452,0.016541657641857315,-0.008076215753581863,-0.8076215753581863,0.48823497187764653
spatial,coarse,original,29,E_vs_F,bottom_current_NRMSE,0.008465441888279055,0.016541657641858172,-0.008076215753579117,-0.8076215753579117,0.48823497187745524
spatial,coarse,original,29,E_vs_F,power_trace_NRMSE,0.008486387674130609,0.016910838300866635,-0.008424450626736026,-0.8424450626736026,0.4981687174138668
spatial,coarse,original,29,E_vs_F,energy_error,0.0019827251193337754,0.0008411681769303136,0.0011415569424034619,0.11415569424034619,-1.3571090463376314
spatial,coarse,original,29,E_vs_F,local_joule_NRMSE,0.05802674878083643,0.09729879506202313,-0.0392720462811867,,0.4036231513057559
spatial,coarse,original,29,E_vs_B_E,S,0.0011057031250000001,0.00136015625,-0.0002544531249999999,,0.18707639287765646
spatial,coarse,original,29,E_vs_B_E,Ephi,0.021062069554395317,0.023309587224554878,-0.0022475176701595607,,0.09642031188746113
spatial,coarse,original,29,E_vs_B_E,ET,0.01102030069488648,0.013568044818113542,-0.0025477441232270616,-0.25477441232270615,0.18777533221483653
spatial,coarse,original,29,E_vs_B_E,EV,0.0012999153788749982,0.0025779520204230275,-0.0012780366415480293,,0.49575656622899855
spatial,coarse,original,29,E_vs_B_E,EI,0.008465441888275452,0.017264567500705853,-0.008799125612430401,-0.8799125612430401,0.5096638309688704
spatial,coarse,original,29,E_vs_B_E,bottom_current_NRMSE,0.008465441888279055,0.0172645675007028,-0.008799125612423745,-0.8799125612423745,0.509663830968575
spatial,coarse,original,29,E_vs_B_E,power_trace_NRMSE,0.008486387674130609,0.01753497508336308,-0.009048587409232473,-0.9048587409232473,0.5160308107775776
spatial,coarse,original,29,E_vs_B_E,energy_error,0.0019827251193337754,0.01260720347013221,-0.010624478350798435,-1.0624478350798434,0.8427307749866131
spatial,coarse,original,29,E_vs_B_E,local_joule_NRMSE,0.05802674878083643,0.10622455176669056,-0.048197802985854125,,0.4537350563899276
spatial,coarse,original,43,E_vs_F,S,0.001189140625,0.0013009375,-0.00011179687499999992,,0.08593562334854665
