time_s,voltage,current_top,current_bottom,active_mass_hat,joule_power,heat_sink_power,temperature_min,temperature_max,roi_depletion,annulus_depletion,relative_mass_drift,temperature_min_offset_k,temperature_max_offset_k
0.7350000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.74,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.7450000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.75,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.7550000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.76,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.765,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.77,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.775,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.78,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.785,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.79,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.795,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.8,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.8049999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.8099999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.815,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.82,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.825,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.83,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.835,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.84,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.845,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.85,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.855,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.86,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.865,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.87,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.875,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.88,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.885,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.8899999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.895,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.8999999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.905,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.9099999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.9149999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.9199999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.9249999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.9299999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.9349999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.94,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.945,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.95,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.955,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.96,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.965,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.97,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.975,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.98,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.985,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.99,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
0.995,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.0,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.005,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.01,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.0150000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.02,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.025,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.03,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.035,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.04,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.045,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.05,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.055,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.06,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.065,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.07,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.075,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.08,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.085,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.09,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.095,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.1,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.105,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.11,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.115,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.12,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.125,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.1300000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.135,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.1400000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.145,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.1500000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.155,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.1600000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.165,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.17,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.175,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.1800000000000002,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.185,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.19,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.195,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.2000000000000002,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.205,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.21,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.215,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.22,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.225,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.23,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.235,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.24,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.245,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.25,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.2550000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.26,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.2650000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.27,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.2750000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.28,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.2850000000000001,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.29,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.2950000000000002,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3050000000000002,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.31,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.315,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.32,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.325,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.33,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.335,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3399999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.345,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3499999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.355,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3599999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3649999999999998,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3699999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.375,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.38,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.3849999999999998,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.39,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.395,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.4,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.4049999999999998,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.41,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.415,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.42,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.4249999999999998,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.43,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.435,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.44,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.4449999999999998,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.45,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.455,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.46,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
1.4649999999999999,0.0,0.0,0.0,1.7777777777777786,0.0,6.0263962650710956e-18,299.9999999999985,300.00000000000034,0.0,0.0,0.0,-1.4779288903810084e-12,3.410605131648481e-13
