scope,state,time,weight,phase_MSE,predicted_active_fraction,reference_restricted_native_indicator_fraction,reference_threshold_after_restriction_fraction
full,coarse,1.6525,0.0037878787878787078,0.00043493032126728256,0.007499999999999998,0.008749999999999997,0.009374999999999998
full,coarse,1.655,0.003787878787878876,0.00043160065984624825,0.007499999999999998,0.008749999999999997,0.009374999999999998
full,coarse,1.6575000000000002,0.003787878787878876,0.0004282870483546392,0.007187499999999998,0.008593749999999999,0.009374999999999998
full,coarse,1.6600000000000001,0.0037878787878787078,0.0004249890614664117,0.006874999999999998,0.008593749999999999,0.009374999999999998
full,coarse,1.6625,0.0037878787878787078,0.00042170622723888953,0.006874999999999998,0.008437499999999997,0.009374999999999998
full,coarse,1.665,0.0037878787878787078,0.0004184380271534051,0.006874999999999998,0.008437499999999997,0.009374999999999998
full,coarse,1.6675,0.003787878787878876,0.00041518389697316183,0.006562499999999998,0.008281249999999999,0.008124999999999997
full,coarse,1.6700000000000002,0.003787878787878876,0.0004119432284282408,0.006562499999999998,0.008124999999999999,0.007499999999999998
full,coarse,1.6725,0.0037878787878787078,0.00040871537171837356,0.006249999999999999,0.008124999999999999,0.007499999999999998
full,coarse,1.675,0.003787878787878876,0.000405499638804857,0.005937499999999998,0.008124999999999999,0.007499999999999998
full,coarse,1.6775000000000002,0.003787878787878876,0.00040229530744414566,0.005937499999999998,0.007968749999999998,0.007499999999999998
full,coarse,1.6800000000000002,0.0037878787878787078,0.0003991016258975328,0.005624999999999998,0.007812499999999997,0.007499999999999998
full,coarse,1.6825,0.0037878787878787078,0.0003959178182342777,0.005624999999999998,0.007812499999999997,0.007499999999999998
full,coarse,1.685,0.0037878787878787078,0.0003927430901299265,0.005624999999999998,0.007499999999999998,0.007499999999999998
full,coarse,1.6875,0.003787878787878876,0.0003895766350478785,0.005624999999999998,0.007499999999999998,0.007499999999999998
full,coarse,1.6900000000000002,0.003787878787878876,0.00038641764068103005,0.005624999999999998,0.007499999999999998,0.007499999999999998
full,coarse,1.6925000000000001,0.0037878787878787078,0.0003832652955222135,0.005312499999999999,0.007499999999999998,0.006874999999999997
full,coarse,1.695,0.003787878787878876,0.000380118795427861,0.004999999999999999,0.007343749999999998,0.006874999999999997
full,coarse,1.6975000000000002,0.003787878787878876,0.0003769773500394819,0.004999999999999999,0.007031249999999998,0.006874999999999997
full,coarse,1.7000000000000002,0.0037878787878787078,0.00037384018893273,0.004999999999999999,0.007031249999999998,0.006874999999999997
full,coarse,1.7025000000000001,0.0037878787878787078,0.0003707065673742804,0.004999999999999999,0.007031249999999998,0.006874999999999997
full,coarse,1.705,0.0037878787878787078,0.00036757577158238146,0.004999999999999999,0.007031249999999998,0.006874999999999997
full,coarse,1.7075,0.003787878787878876,0.0003644471234071874,0.004374999999999999,0.006562499999999998,0.006249999999999999
full,coarse,1.7100000000000002,0.003787878787878876,0.00036131998437074423,0.004374999999999999,0.006562499999999998,0.006249999999999999
full,coarse,1.7125000000000001,0.0037878787878787078,0.0003581937590321957,0.004374999999999999,0.006249999999999999,0.006249999999999999
full,coarse,1.715,0.0037878787878787078,0.0003550678976694171,0.004374999999999999,0.0060937499999999985,0.006249999999999999
full,coarse,1.7175,0.003787878787878876,0.0003519418982916855,0.004062499999999999,0.005937499999999998,0.006249999999999999
full,coarse,1.7200000000000002,0.003787878787878876,0.0003488153080170377,0.004062499999999999,0.005937499999999998,0.006249999999999999
full,coarse,1.7225000000000001,0.0037878787878787078,0.0003456877238608636,0.004062499999999999,0.005937499999999998,0.006249999999999999
full,coarse,1.725,0.0037878787878787078,0.00034255879298791965,0.004062499999999999,0.005937499999999998,0.006249999999999999
full,coarse,1.7275,0.0037878787878787078,0.0003394282124780641,0.004062499999999999,0.005937499999999998,0.006249999999999999
full,coarse,1.73,0.003787878787878876,0.000336295728647368,0.003749999999999999,0.005937499999999998,0.006249999999999999
full,coarse,1.7325000000000002,0.003787878787878876,0.0003331611359525982,0.003749999999999999,0.005937499999999998,0.005624999999999998
full,coarse,1.735,0.0037878787878787078,0.0003300242754909814,0.003749999999999999,0.005624999999999998,0.005624999999999998
full,coarse,1.7375,0.003787878787878876,0.0003268850330917395,0.003749999999999999,0.0053124999999999995,0.005624999999999998
full,coarse,1.7400000000000002,0.003787878787878876,0.0003237433369843699,0.003749999999999999,0.0053124999999999995,0.004999999999999998
full,coarse,1.7425000000000002,0.0037878787878787078,0.00032059915502386405,0.003749999999999999,0.0053124999999999995,0.004999999999999998
full,coarse,1.745,0.0037878787878787078,0.00031745249145708604,0.003749999999999999,0.005156249999999999,0.004999999999999998
full,coarse,1.7475,0.0037878787878787078,0.00031430338322823467,0.003437499999999999,0.004999999999999999,0.004999999999999998
full,coarse,1.75,0.003787878787878876,0.0003111518958441837,0.0031249999999999993,0.004999999999999999,0.004374999999999999
full,coarse,1.7525000000000002,0.003787878787878876,0.00030799811885062766,0.0031249999999999993,0.004999999999999999,0.004374999999999999
full,coarse,1.7550000000000001,0.0037878787878787078,0.0003048421610042432,0.0031249999999999993,0.004999999999999999,0.004374999999999999
full,coarse,1.7575,0.003787878787878876,0.00030168414526058067,0.002812499999999999,0.004843749999999999,0.004374999999999999
full,coarse,1.7600000000000002,0.003787878787878876,0.0002985242037279164,0.002812499999999999,0.0046875,0.004374999999999999
full,coarse,1.7625000000000002,0.0037878787878787078,0.00029536247275991853,0.002812499999999999,0.0045312500000000006,0.004374999999999999
full,coarse,1.7650000000000001,0.0037878787878787078,0.0002921990883716285,0.002499999999999999,0.0045312500000000006,0.004374999999999999
full,coarse,1.7675,0.0037878787878787078,0.0002890341821621084,0.002499999999999999,0.004375,0.004374999999999999
full,coarse,1.77,0.003787878787878876,0.00028586787791276465,0.002499999999999999,0.004062500000000002,0.004374999999999999
full,coarse,1.7725000000000002,0.003787878787878876,0.0002827002890038558,0.0015624999999999994,0.003906250000000002,0.004374999999999999
full,coarse,1.7750000000000001,0.0037878787878787078,0.000279531516755259,0.0012499999999999996,0.003906250000000002,0.003749999999999999
full,coarse,1.7775,0.0037878787878787078,0.0002763616497542625,0.0012499999999999996,0.003906250000000002,0.003749999999999999
full,coarse,1.78,0.003787878787878876,0.00027319076418643503,0.0009374999999999997,0.0037500000000000016,0.003749999999999999
full,coarse,1.7825000000000002,0.003787878787878876,0.0002700189251389359,0.0009374999999999997,0.0037500000000000016,0.003749999999999999
full,coarse,1.7850000000000001,0.0037878787878787078,0.0002668461888020708,0.0006249999999999998,0.0037500000000000016,0.003749999999999999
full,coarse,1.7875,0.0037878787878787078,0.000263672605456966,0.0006249999999999998,0.0037500000000000016,0.003749999999999999
full,coarse,1.79,0.0037878787878787078,0.0002604982231067739,0.0006249999999999998,0.0035937500000000006,0.003749999999999999
full,coarse,1.7925,0.003787878787878876,0.0002573230915869721,0.0006249999999999998,0.0032812500000000003,0.003124999999999999
full,coarse,1.7950000000000002,0.003787878787878876,0.0002541472669776368,0.0006249999999999998,0.0032812500000000003,0.003124999999999999
full,coarse,1.7975,0.0037878787878787078,0.0002509708161371331,0.0006249999999999998,0.0032812500000000003,0.003124999999999999
full,coarse,1.8,0.003787878787878876,0.000247793821182137,0.0006249999999999998,0.0032812500000000003,0.003124999999999999
full,coarse,1.8025000000000002,0.003787878787878876,0.00024461638375263754,0.0006249999999999998,0.003125000000000001,0.003124999999999999
full,coarse,1.8050000000000002,0.0037878787878787078,0.00024143862892159827,0.0006249999999999998,0.003125000000000001,0.003124999999999999
full,coarse,1.8075,0.0037878787878787078,0.0002382607086359855,0.0006249999999999998,0.0029687500000000013,0.003124999999999999
full,coarse,1.81,0.0037878787878787078,0.00023508280460726863,0.0006249999999999998,0.0029687500000000013,0.003124999999999999
full,coarse,1.8125,0.003787878787878876,0.0002319051306033264,0.0006249999999999998,0.0029687500000000013,0.003124999999999999
full,coarse,1.8150000000000002,0.003787878787878876,0.00022872793412778247,0.0003124999999999999,0.002500000000000001,0.003124999999999999
full,coarse,1.8175000000000001,0.0037878787878787078,0.00022555149750492205,0.0003124999999999999,0.002500000000000001,0.003124999999999999
full,coarse,1.82,0.003787878787878876,0.00022237613841641598,0.0003124999999999999,0.0023437500000000008,0.003124999999999999
full,coarse,1.8225000000000002,0.003787878787878876,0.00021920220995833478,0.0003124999999999999,0.0023437500000000008,0.0018749999999999995
full,coarse,1.8250000000000002,0.0037878787878787078,0.00021603010030218204,0.0,0.0023437500000000008,0.0018749999999999995
full,coarse,1.8275000000000001,0.0037878787878787078,0.00021286023205132127,0.0,0.0021875,0.0018749999999999995
full,coarse,1.83,0.0037878787878787078,0.0002096930613843449,0.0,0.0020312499999999996,0.0018749999999999995
full,coarse,1.8325,0.003787878787878876,0.00020652907707039716,0.0,0.0020312499999999996,0.0012499999999999996
full,coarse,1.8350000000000002,0.003787878787878876,0.00020336879942946527,0.0,0.0020312499999999996,0.0012499999999999996
full,coarse,1.8375000000000001,0.0037878787878787078,0.0002002127792948143,0.0,0.0020312499999999996,0.0012499999999999996
full,coarse,1.84,0.0037878787878787078,0.00019706159701679657,0.0,0.0018749999999999995,0.0012499999999999996
full,coarse,1.8425,0.003787878787878876,0.0001939158615289156,0.0,0.0018749999999999995,0.0012499999999999996
full,coarse,1.8450000000000002,0.003787878787878876,0.00019077620947976863,0.0,0.0017187499999999998,0.0012499999999999996
full,coarse,1.8475000000000001,0.0037878787878787078,0.00018764330441950965,0.0,0.0017187499999999998,0.0012499999999999996
full,coarse,1.85,0.0037878787878787078,0.0001845178360175897,0.0,0.0017187499999999998,0.0012499999999999996
full,coarse,1.8525,0.0037878787878787078,0.00018140051928017937,0.0,0.00140625,0.0012499999999999996
full,coarse,1.855,0.003787878787878876,0.0001782920937309931,0.0,0.0012499999999999996,0.0012499999999999996
full,coarse,1.8575000000000002,0.003787878787878876,0.00017519332251807193,0.0,0.0010937499999999992,0.0012499999999999996
full,coarse,1.86,0.003787878787878876,0.000172104991411125,0.0,0.0010937499999999992,0.0012499999999999996
full,coarse,1.8625000000000003,0.003787878787878876,0.0001690279076588536,0.0,0.0010937499999999992,0.0012499999999999996
full,coarse,1.8650000000000002,0.0037878787878787078,0.0001659628986827728,0.0,0.0010937499999999992,0.0012499999999999996
full,coarse,1.8675000000000002,0.0037878787878787078,0.00016291081059283032,0.0,0.0010937499999999992,0.0012499999999999996
full,coarse,1.87,0.0037878787878787078,0.00015987250651994505,0.0,0.000937499999999999,0.0012499999999999996
full,coarse,1.8725,0.0037878787878787078,0.00015684886477072428,0.0,0.0007812499999999994,0.0012499999999999996
full,coarse,1.875,0.0037878787878787078,0.00015384077681925484,0.0,0.0007812499999999994,0.0006249999999999998
full,coarse,1.8775,0.003787878787878876,0.0001508491451592071,0.0,0.0007812499999999994,0.0006249999999999998
full,coarse,1.8800000000000001,0.003787878787878876,0.0001478748810457987,0.0,0.0006249999999999998,0.0006249999999999998
full,coarse,1.8825,0.003787878787878876,0.00014491890216090675,0.0,0.0006249999999999998,0.0006249999999999998
full,coarse,1.8850000000000002,0.003787878787878876,0.0001419821302355216,0.0,0.0003124999999999999,0.0
full,coarse,1.8875000000000002,0.0037878787878787078,0.0001390654886619004,0.0,0.0003124999999999999,0.0
full,coarse,1.8900000000000001,0.0037878787878787078,0.00013616990012358982,0.0,0.0003124999999999999,0.0
full,coarse,1.8925,0.0037878787878787078,0.00013329628426563328,0.0,0.0003124999999999999,0.0
full,coarse,1.895,0.0037878787878787078,0.00013044555542055187,0.0,0.0001562500000000003,0.0
full,coarse,1.8975,0.003787878787878876,0.00012761862039892014,0.0,0.0001562500000000003,0.0
full,coarse,1.9000000000000001,0.003787878787878876,0.00012481637634725813,0.0,0.0,0.0
full,coarse,1.9025,0.003787878787878876,0.00012203970867105035,0.0,0.0,0.0
full,coarse,1.9050000000000002,0.003787878787878876,0.00011928948901728184,0.0,0.0,0.0
full,coarse,1.9075000000000002,0.0037878787878787078,0.00011656657330903113,0.0,0.0,0.0
full,coarse,1.9100000000000001,0.0037878787878787078,0.0001138717998242836,0.0,0.0,0.0
full,coarse,1.9125,0.0037878787878787078,0.0001112059873120152,0.0,0.0,0.0
full,coarse,1.915,0.0037878787878787078,0.00010856993314046098,0.0,0.0,0.0
full,coarse,1.9175,0.003787878787878876,0.00010596441147503473,0.0,0.0,0.0
full,coarse,1.9200000000000002,0.003787878787878876,0.00010339017148632168,0.0,0.0,0.0
full,coarse,1.9225,0.003787878787878876,0.00010084793559168017,0.0,0.0,0.0
full,coarse,1.9250000000000003,0.003787878787878876,9.833839773704906e-05,0.0,0.0,0.0
full,coarse,1.9275000000000002,0.0037878787878787078,9.58622217283899e-05,0.0,0.0,0.0
full,coarse,1.9300000000000002,0.0037878787878787078,9.342003962465247e-05,0.0,0.0,0.0
full,coarse,1.9325,0.0037878787878787078,9.10124502061132e-05,0.0,0.0,0.0
full,coarse,1.935,0.0037878787878787078,8.86400175333056e-05,0.0,0.0,0.0
full,coarse,1.9375,0.0037878787878787078,8.630326961245834e-05,0.0,0.0,0.0
full,coarse,1.94,0.003787878787878876,8.40026971833392e-05,0.0,0.0,0.0
full,coarse,1.9425000000000001,0.003787878787878876,8.173875264465813e-05,0.0,0.0,0.0
full,coarse,1.945,0.003787878787878876,7.951184913074024e-05,0.0,0.0,0.0
full,coarse,1.9475000000000002,0.003787878787878876,7.732235975110296e-05,0.0,0.0,0.0
full,coarse,1.9500000000000002,0.0037878787878787078,7.517061700197409e-05,0.0,0.0,0.0
full,coarse,1.9525000000000001,0.0037878787878787078,7.305691235580123e-05,0.0,0.0,0.0
full,coarse,1.955,0.0037878787878787078,7.098149603158648e-05,0.0,0.0,0.0
full,coarse,1.9575,0.0037878787878787078,6.894457694560445e-05,0.0,0.0,0.0
full,coarse,1.96,0.003787878787878876,6.69463228388772e-05,0.0,0.0,0.0
full,coarse,1.9625000000000001,0.003787878787878876,6.498686057483828e-05,0.0,0.0,0.0
full,coarse,1.965,0.003787878787878876,6.306627659802975e-05,0.0,0.0,0.0
full,coarse,1.9675000000000002,0.003787878787878876,6.118461754252817e-05,0.0,0.0,0.0
full,coarse,1.9700000000000002,0.0037878787878787078,5.934189097713486e-05,0.0,0.0,0.0
full,coarse,1.9725000000000001,0.0037878787878787078,5.753806627321659e-05,0.0,0.0,0.0
full,coarse,1.975,0.0037878787878787078,5.5773075580429965e-05,0.0,0.0,0.0
full,coarse,1.9775,0.0037878787878787078,5.4046814895377255e-05,0.0,0.0,0.0
full,coarse,1.98,0.003787878787878876,5.2359145208473885e-05,0.0,0.0,0.0
full,coarse,1.9825000000000002,0.003787878787878876,5.0709893714895226e-05,0.0,0.0,0.0
full,coarse,1.985,0.003787878787878876,4.9098855076345e-05,0.0,0.0,0.0
full,coarse,1.9875000000000003,0.003787878787878876,4.7525792721477636e-05,0.0,0.0,0.0
full,coarse,1.9900000000000002,0.0037878787878787078,4.5990440174038344e-05,0.0,0.0,0.0
full,coarse,1.9925000000000002,0.0037878787878787078,4.449250239908922e-05,0.0,0.0,0.0
full,coarse,1.995,0.0037878787878787078,4.303165715900285e-05,0.0,0.0,0.0
full,coarse,1.9975,0.0037878787878787078,4.1607556372170886e-05,0.0,0.0,0.0
full,coarse,2.0,0.0037878787878787078,4.0219827468550726e-05,0.0,0.0,0.0
full,coarse,2.0025,0.0037878787878787078,3.8868074737227286e-05,0.0,0.0,0.0
full,coarse,2.005,0.003787878787879044,3.7551880662080214e-05,0.0,0.0,0.0
full,coarse,2.0075000000000003,0.003787878787879044,3.62708072424203e-05,0.0,0.0,0.0
full,coarse,2.0100000000000002,0.0037878787878787078,3.502439729609871e-05,0.0,0.0,0.0
full,coarse,2.0125,0.0037878787878787078,3.381217574312212e-05,0.0,0.0,0.0
full,coarse,2.015,0.0037878787878787078,3.2633650868251606e-05,0.0,0.0,0.0
full,coarse,2.0175,0.0037878787878787078,3.1488315561454836e-05,0.0,0.0,0.0
full,coarse,2.02,0.0018939393939393539,3.03756485354476e-05,0.0,0.0,0.0
full,fine,1.36,0.0018939393939393539,0.0012097080762198116,0.020937499999999994,0.022499999999999992,0.02187499999999999
full,fine,1.3625,0.0037878787878787078,0.00118930867869393,0.020624999999999994,0.022343749999999996,0.02187499999999999
full,fine,1.365,0.003787878787878876,0.0011698550700416667,0.020624999999999994,0.022343749999999996,0.02187499999999999
full,fine,1.3675000000000002,0.003787878787878876,0.0011512806689376962,0.020624999999999994,0.022343749999999996,0.02187499999999999
full,fine,1.37,0.0037878787878787078,0.0011335230441309604,0.020624999999999994,0.022343749999999996,0.02187499999999999
full,fine,1.3725,0.0037878787878787078,0.0011165238704961495,0.020624999999999994,0.022343749999999996,0.02187499999999999
full,fine,1.375,0.003787878787878876,0.0011002289304950206,0.020624999999999994,0.022031249999999995,0.02187499999999999
full,fine,1.3775000000000002,0.003787878787878876,0.001084588107494273,0.020624999999999994,0.021718749999999995,0.02187499999999999
full,fine,1.3800000000000001,0.0037878787878787078,0.0010695553387530194,0.020312499999999994,0.021718749999999995,0.02187499999999999
full,fine,1.3825,0.0037878787878787078,0.0010550885132935284,0.019687499999999993,0.021718749999999995,0.02187499999999999
full,fine,1.385,0.003787878787878876,0.0010411493125300443,0.019687499999999993,0.021718749999999995,0.02124999999999999
full,fine,1.3875000000000002,0.003787878787878876,0.001027702999809596,0.019687499999999993,0.02156249999999999,0.02124999999999999
full,fine,1.3900000000000001,0.0037878787878787078,0.0010147181697058394,0.019374999999999996,0.02124999999999999,0.02124999999999999
full,fine,1.3925,0.0037878787878787078,0.0010021664698751011,0.019374999999999996,0.02109374999999999,0.02124999999999999
full,fine,1.395,0.003787878787878876,0.000990022308337462,0.019374999999999996,0.02109374999999999,0.02124999999999999
full,fine,1.3975000000000002,0.003787878787878876,0.0009782625578703386,0.019374999999999996,0.02109374999999999,0.02124999999999999
full,fine,1.4000000000000001,0.0037878787878787078,0.0009668662673354865,0.019374999999999996,0.02109374999999999,0.02124999999999999
full,fine,1.4025,0.0037878787878787078,0.0009558143876096781,0.019374999999999996,0.02109374999999999,0.02124999999999999
full,fine,1.405,0.003787878787878876,0.0009450895176358648,0.019374999999999996,0.02109374999999999,0.02124999999999999
full,fine,1.4075000000000002,0.003787878787878876,0.0009346756741355992,0.019374999999999996,0.02093749999999999,0.02124999999999999
full,fine,1.4100000000000001,0.0037878787878787078,0.0009245580868250238,0.019374999999999996,0.02093749999999999,0.02062499999999999
full,fine,1.4125,0.0037878787878787078,0.0009147230195969186,0.019374999999999996,0.020781249999999994,0.019999999999999997
full,fine,1.415,0.003787878787878876,0.0009051576170704808,0.019062499999999996,0.02062499999999999,0.019999999999999997
full,fine,1.4175000000000002,0.003787878787878876,0.0008958497751438012,0.018749999999999996,0.020468749999999994,0.019999999999999997
full,fine,1.4200000000000002,0.0037878787878787078,0.0008867880336722748,0.018749999999999996,0.02031249999999999,0.019999999999999997
full,fine,1.4225,0.0037878787878787078,0.0008779614890948909,0.018749999999999996,0.02015624999999999,0.019999999999999997
full,fine,1.425,0.003787878787878876,0.0008693597246946178,0.018749999999999996,0.02015624999999999,0.019999999999999997
full,fine,1.4275000000000002,0.003787878787878876,0.0008609727561674724,0.018749999999999996,0.02015624999999999,0.019999999999999997
full,fine,1.4300000000000002,0.0037878787878787078,0.0008527909900569961,0.018749999999999996,0.019687499999999993,0.019999999999999997
full,fine,1.4325,0.0037878787878787078,0.0008448051934539474,0.018749999999999996,0.019218749999999993,0.019999999999999997
full,fine,1.435,0.0037878787878787078,0.0008370064735050181,0.018437499999999996,0.019062499999999996,0.019999999999999997
full,fine,1.4375,0.003787878787878876,0.0008293862616605867,0.018124999999999995,0.018906249999999993,0.019374999999999996
full,fine,1.4400000000000002,0.003787878787878876,0.0008219363057715269,0.018124999999999995,0.018749999999999996,0.019374999999999996
full,fine,1.4425000000000001,0.0037878787878787078,0.0008146486657374028,0.018124999999999995,0.018749999999999996,0.019374999999999996
full,fine,1.445,0.0037878787878787078,0.0008075157121351395,0.017812499999999995,0.018749999999999996,0.019374999999999996
full,fine,1.4475,0.003787878787878876,0.0008005301267380162,0.017812499999999995,0.018437499999999996,0.019374999999999996
full,fine,1.4500000000000002,0.003787878787878876,0.0007936849039809886,0.017812499999999995,0.018124999999999995,0.018749999999999996
full,fine,1.4525000000000001,0.0037878787878787078,0.0007869733525682595,0.017812499999999995,0.018124999999999995,0.018749999999999996
full,fine,1.455,0.0037878787878787078,0.0007803890965554484,0.017812499999999995,0.018124999999999995,0.018749999999999996
full,fine,1.4575,0.003787878787878876,0.0007739260753735992,0.017499999999999995,0.018124999999999995,0.018749999999999996
full,fine,1.4600000000000002,0.003787878787878876,0.0007675785423960737,0.016874999999999994,0.01796874999999999,0.018749999999999996
full,fine,1.4625000000000001,0.0037878787878787078,0.0007613410617807815,0.016874999999999994,0.01796874999999999,0.018124999999999995
full,fine,1.465,0.0037878787878787078,0.0007552085034463606,0.016874999999999994,0.017812499999999995,0.017499999999999995
full,fine,1.4675,0.003787878787878876,0.00074917603615779,0.016874999999999994,0.01765624999999999,0.017499999999999995
full,fine,1.4700000000000002,0.003787878787878876,0.000743239118800086,0.016874999999999994,0.01765624999999999,0.017499999999999995
full,fine,1.4725000000000001,0.0037878787878787078,0.0007373934900040586,0.016562499999999994,0.01734374999999999,0.016874999999999994
full,fine,1.475,0.0037878787878787078,0.0007316351563525328,0.016562499999999994,0.01734374999999999,0.016874999999999994
full,fine,1.4775,0.0037878787878787078,0.0007259603794373878,0.016562499999999994,0.01734374999999999,0.016249999999999994
full,fine,1.48,0.003787878787878876,0.0007203656620574357,0.016562499999999994,0.01703124999999999,0.016249999999999994
full,fine,1.4825000000000002,0.003787878787878876,0.0007148477338464592,0.016249999999999994,0.01703124999999999,0.016249999999999994
full,fine,1.485,0.0037878787878787078,0.0007094035366030149,0.015937499999999993,0.01703124999999999,0.016249999999999994
full,fine,1.4875,0.003787878787878876,0.0007040302095632385,0.015937499999999993,0.016874999999999994,0.016249999999999994
full,fine,1.4900000000000002,0.003787878787878876,0.0006987250748196564,0.015312499999999996,0.01671874999999999,0.016249999999999994
full,fine,1.4925000000000002,0.0037878787878787078,0.0006934856230477056,0.015312499999999996,0.01671874999999999,0.015624999999999995
full,fine,1.495,0.0037878787878787078,0.0006883094996615435,0.014999999999999996,0.01640624999999999,0.015624999999999995
full,fine,1.4975,0.0037878787878787078,0.0006831944914851597,0.014999999999999996,0.01640624999999999,0.015624999999999995
full,fine,1.5,0.003787878787878876,0.0006781385139961565,0.014999999999999996,0.016249999999999994,0.015624999999999995
full,fine,1.5025000000000002,0.003787878787878876,0.0006731395991790273,0.014374999999999995,0.015937499999999993,0.015624999999999995
full,fine,1.5050000000000001,0.0037878787878787078,0.0006681958840124747,0.014374999999999995,0.015937499999999993,0.015624999999999995
full,fine,1.5075,0.0037878787878787078,0.0006633055996104495,0.014374999999999995,0.015624999999999993,0.015624999999999995
full,fine,1.51,0.003787878787878876,0.0006584670610376869,0.014374999999999995,0.015468749999999993,0.015624999999999995
full,fine,1.5125000000000002,0.003787878787878876,0.0006536786578255823,0.014374999999999995,0.015312499999999993,0.014999999999999996
full,fine,1.5150000000000001,0.0037878787878787078,0.000648938845221176,0.014062499999999995,0.015156249999999993,0.014999999999999996
full,fine,1.5175,0.0037878787878787078,0.0006442461362086784,0.014062499999999995,0.014999999999999993,0.014999999999999996
full,fine,1.52,0.003787878787878876,0.0006395990943475899,0.013437499999999995,0.014999999999999993,0.014999999999999996
full,fine,1.5225000000000002,0.003787878787878876,0.0006349963274726064,0.013437499999999995,0.014843749999999992,0.014999999999999996
full,fine,1.5250000000000001,0.0037878787878787078,0.0006304364822972486,0.013437499999999995,0.014843749999999992,0.014999999999999996
full,fine,1.5275,0.0037878787878787078,0.0006259182399551476,0.013124999999999996,0.014687499999999992,0.014999999999999996
full,fine,1.53,0.003787878787878876,0.0006214403125002646,0.012812499999999996,0.014531249999999992,0.014374999999999995
full,fine,1.5325000000000002,0.003787878787878876,0.0006170014403706024,0.012812499999999996,0.014374999999999992,0.014374999999999995
full,fine,1.5350000000000001,0.0037878787878787078,0.0006126003908001009,0.012499999999999995,0.014374999999999992,0.014374999999999995
full,fine,1.5375,0.0037878787878787078,0.0006082359571414975,0.012499999999999995,0.014374999999999992,0.014374999999999995
full,fine,1.54,0.0037878787878787078,0.0006039069590403048,0.012499999999999995,0.014218749999999992,0.014374999999999995
full,fine,1.5425,0.003787878787878876,0.0005996122433778927,0.012187499999999995,0.014218749999999992,0.014374999999999995
full,fine,1.5450000000000002,0.003787878787878876,0.0005953506858812499,0.012187499999999995,0.014062499999999992,0.014374999999999995
full,fine,1.5475,0.0037878787878787078,0.0005911211932793266,0.012187499999999995,0.013749999999999991,0.014374999999999995
full,fine,1.55,0.003787878787878876,0.000586922705871888,0.012187499999999995,0.013593749999999993,0.014374999999999995
full,fine,1.5525000000000002,0.003787878787878876,0.0005827542003671715,0.011874999999999997,0.013593749999999993,0.013749999999999995
full,fine,1.5550000000000002,0.0037878787878787078,0.0005786146928399144,0.011874999999999997,0.013437499999999995,0.013749999999999995
full,fine,1.5575,0.0037878787878787078,0.0005745032416617551,0.011562499999999996,0.013281249999999994,0.013124999999999996
full,fine,1.56,0.0037878787878787078,0.0005704189502617696,0.011562499999999996,0.013281249999999994,0.013124999999999996
full,fine,1.5625,0.003787878787878876,0.0005663609695858736,0.011249999999999996,0.012968749999999994,0.012499999999999997
full,fine,1.5650000000000002,0.003787878787878876,0.0005623285001397512,0.011249999999999996,0.012812499999999994,0.012499999999999997
full,fine,1.5675000000000001,0.0037878787878787078,0.0005583207935203301,0.011249999999999996,0.012656249999999994,0.012499999999999997
full,fine,1.57,0.0037878787878787078,0.0005543371533648852,0.011249999999999996,0.012656249999999994,0.012499999999999997
full,fine,1.5725,0.003787878787878876,0.000550376935673677,0.011249999999999996,0.012656249999999994,0.012499999999999997
full,fine,1.5750000000000002,0.003787878787878876,0.0005464395484903697,0.011249999999999996,0.012656249999999994,0.012499999999999997
full,fine,1.5775000000000001,0.0037878787878787078,0.0005425244509530084,0.010937499999999996,0.012656249999999994,0.011874999999999997
full,fine,1.58,0.0037878787878787078,0.0005386311517555196,0.010937499999999996,0.012499999999999994,0.011874999999999997
full,fine,1.5825,0.003787878787878876,0.0005347592070840155,0.010624999999999997,0.012187499999999995,0.011874999999999997
full,fine,1.5850000000000002,0.003787878787878876,0.0005309082181121747,0.010624999999999997,0.012031249999999997,0.011874999999999997
full,fine,1.5875000000000001,0.0037878787878787078,0.0005270778281543709,0.010624999999999997,0.012031249999999997,0.011874999999999997
full,fine,1.59,0.0037878787878787078,0.0005232677195830841,0.010624999999999997,0.011718749999999997,0.011874999999999997
full,fine,1.5925,0.003787878787878876,0.000519477610617909,0.010624999999999997,0.011562499999999996,0.011874999999999997
full,fine,1.5950000000000002,0.003787878787878876,0.000515707252087155,0.010312499999999997,0.011562499999999996,0.011874999999999997
full,fine,1.5975000000000001,0.0037878787878787078,0.0005119564242500325,0.010312499999999997,0.011406249999999996,0.011249999999999996
full,fine,1.6,0.0037878787878787078,0.000508224933748755,0.009999999999999997,0.011406249999999996,0.011249999999999996
full,fine,1.6025,0.0037878787878787078,0.0005045126107369463,0.009999999999999997,0.011249999999999998,0.011249999999999996
full,fine,1.605,0.003787878787878876,0.0005008193062053349,0.009999999999999997,0.010937499999999996,0.011249999999999996
full,fine,1.6075000000000002,0.003787878787878876,0.0004971448894997975,0.009999999999999997,0.010937499999999996,0.011249999999999996
full,fine,1.61,0.0037878787878787078,0.0004934892460025013,0.009999999999999997,0.010781249999999997,0.010624999999999996
full,fine,1.6125,0.003787878787878876,0.0004898522749260915,0.009999999999999997,0.010624999999999997,0.010624999999999996
full,fine,1.6150000000000002,0.003787878787878876,0.00048623388715531555,0.009999999999999997,0.010624999999999997,0.010624999999999996
