pool,state,time,weight,original_time_mass,phase_raw,thermal_raw,phase_BC,H,gate,psi_min,psi_max,delta_psi_min,delta_psi_max,phi_t_abs_max,phase_grad_abs_max,phase_laplacian_abs_max,rphi_abs_max,rT_abs_max,bc_normal_abs_max,bc_left,bc_right,bc_bottom,bc_top,phase_hot_cell,phase_hot_x,phase_hot_z,thermal_hot_cell,thermal_hot_x,thermal_hot_z,bc_hot_x,bc_hot_z
common-256,N-final,1.8126068598508853,0.0019454226230827408,0.0005135915724938435,8.251863818790249e-113,0.003081424952929248,2.1754323646884468e-116,6.419635318602599e-05,0.640417098481944,-475.96685760357497,-133.75484139272606,-458.419378067501,-116.03680880283495,7.404405172963116e-56,1.5950340622336623e-57,2.9052424817361573e-56,7.481588292958299e-56,0.16799911671186102,1.0884717253612593e-57,2.577528866161816e-115,4.6373999122919704e-181,1.5976641478072493e-163,2.505332079331651e-116,2403,-0.9125,0.7625000000000001,1878,-0.03749999999999998,0.5875,-1.0,0.7587374854142471
common-256,S-final,1.8126068598508853,0.0019454226230827408,0.0005135915724938435,0.003197767263571942,0.0032345508098949455,0.01699587401720024,0.08508939345805497,0.640417098481944,-18.34726197422282,8.234025485691879,-1.1362503306300145,6.463948680994853,1.4063994786926974,6.272509161166289,943.8024330813341,0.49504436272966307,0.167999121082145,2.0221698384124345,8.490989936964416e-16,9.96588668297759e-16,0.22094636222359965,1.608519583826754e-15,371,0.2875000000000001,0.1125,1878,-0.03749999999999998,0.5875,-0.47924290162124095,0.0
common-256,B0,1.8135313942842026,0.0008485143566173137,0.0002240077901469708,0.006094166233192226,0.0036190216779514407,0.02812212910030001,0.14076729733623325,0.6357706880025207,-18.349517420516065,1.7597129250311827,0.0,0.0,2.348083999029229,9.545165710430698,258.77569689808746,0.5985605493670672,0.1979018346436541,2.0831159235885384,8.428267347870615e-16,9.925057305529422e-16,0.3655876783038967,1.6025007570884587e-15,108,-0.2875,0.037500000000000006,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-Adam,1.8135313942842026,0.0008485143566173137,0.0002240077901469708,0.0197000685603014,0.003748565397249639,0.024337875684594883,0.12203014111622114,0.6357706880025207,-18.172081005362916,2.1350252097441507,-0.5590592533356578,0.3894151067695235,2.8035887732603904,10.154113682996211,239.0646336333901,1.0594466706854737,0.22067707335521217,2.0994243071833294,8.611668703798789e-16,1.9042700471599032e-15,0.31639238389973046,2.1371997545097943e-16,50,0.2625000000000002,0.0125,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-final,1.8135313942842026,0.0008485143566173137,0.0002240077901469708,4.479240551346002e-112,0.003051266430766116,1.1393934203229837e-115,6.356805064096074e-05,0.6357706880025207,-472.64550355742546,-132.91349461652197,-455.09369294585366,-115.19230239406897,1.7219441649632433e-55,3.673073190248191e-57,6.768918192250099e-56,1.7398506962102776e-55,0.16658937195119233,2.492097535332754e-57,1.3485607840744325e-114,7.309415634580179e-180,2.4677193026033977e-162,1.3265066234544643e-115,2403,-0.9125,0.7625000000000001,1878,-0.03749999999999998,0.5875,-1.0,0.7587374854142471
common-256,S-final,1.8135313942842026,0.0008485143566173137,0.0002240077901469708,0.003430321476654098,0.003211552489201128,0.017299824617598374,0.08661176805120561,0.6357706880025207,-18.34951741671763,8.15305377678608,-1.1192329374992545,6.393340851754898,1.4681531898262483,6.255435440639529,962.9013173499665,0.4928247391255557,0.16658937629766934,1.9960626020927092,8.428265702811991e-16,9.92505669908133e-16,0.2248977200287754,1.6025013212944877e-15,371,0.2875000000000001,0.1125,1878,-0.03749999999999998,0.5875,-0.47924290162124095,0.0
common-256,B0,1.8139686057157973,0.0008485143566173137,0.0002240077901469708,0.006170879213023491,0.0036064703637619052,0.028008124394941526,0.14019803516345963,0.6335691553921764,-18.35058120133244,1.7548053442140716,0.0,0.0,2.3525375845836543,9.548918375507428,259.2090123796498,0.6026419659652122,0.19766030888235825,2.07643007213207,8.398789278194746e-16,9.905841508380567e-16,0.3641056171342364,1.5996643125221035e-15,108,-0.2875,0.037500000000000006,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-Adam,1.8139686057157973,0.0008485143566173137,0.0002240077901469708,0.01988791079890634,0.003736897368881199,0.024249640777184882,0.12159122805842819,0.6335691553921764,-18.172223956288235,2.128719026231921,-0.5571745765643001,0.3879725405070884,2.8120627222695607,10.126541854137622,238.51091395964724,1.0643191045832587,0.22063656576665353,2.0941120155144892,8.576263445437701e-16,1.895407579567626e-15,0.31524533010340045,2.1515291608222405e-16,50,0.2625000000000002,0.0125,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-final,1.8139686057157973,0.0008485143566173137,0.0002240077901469708,9.982880583834802e-112,0.003037385831827502,2.4968566310166804e-115,6.327887149640629e-05,0.6335691553921764,-471.0717956377173,-132.5148649819504,-453.5179352752555,-114.79218076618544,2.5684045255533707e-55,5.453316281922652e-57,1.0104931046875805e-55,2.595084113519137e-55,0.16590508208537633,3.689806197901254e-57,2.953715827214264e-114,2.699783321115854e-179,9.028036949520575e-162,2.921977931074202e-115,2403,-0.9125,0.7625000000000001,1878,-0.03749999999999998,0.5875,-1.0,0.7587374854142471
common-256,S-final,1.8139686057157973,0.0008485143566173137,0.0002240077901469708,0.003552666021570152,0.003201203417405274,0.017445836909024483,0.08734324516327263,0.6335691553921764,-18.35058119755057,8.114710396247848,-1.1112291431481394,6.359905052033776,1.4981668358477158,6.247367902000093,971.986798073205,0.4917312357715017,0.16590508642064533,1.983337091661146,8.398787667798846e-16,9.905840903303671e-16,0.22679587981731486,1.5996648704923572e-15,371,0.2875000000000001,0.1125,1878,-0.03749999999999998,0.5875,-0.47924290162124095,0.0
common-256,B0,1.8148931401491146,0.0019454226230827408,0.0005135915724938435,0.006335174516004219,0.0035807746031477133,0.027770075787182127,0.13900944740035626,0.6289050482007588,-18.352824741868552,1.7444139743316613,0.0,0.0,2.3618947651646423,9.556606833947358,260.11869324811255,0.6113199017970306,0.19716874050995747,2.0622728664741183,8.336840954825863e-16,9.865402008311034e-16,0.3610109852333642,1.5936865169489888e-15,108,-0.2875,0.037500000000000006,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-Adam,1.8148931401491146,0.0019454226230827408,0.0005135915724938435,0.020288392324843935,0.0037130830775492815,0.02406487945966572,0.12067226509344213,0.6289050482007588,-18.172513608665767,2.115367241546712,-0.553180316256018,0.3849188531699319,2.82988158805064,10.06812929197664,237.3170227226226,1.0745651480310308,0.22056808165425734,2.082790219253244,8.50200458291124e-16,1.876820052024655e-15,0.3128434329756514,2.1821091121033147e-16,50,0.2625000000000002,0.0125,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-final,1.8148931401491146,0.0019454226230827408,0.0005135915724938435,5.4519424578493594e-111,0.0030088666076766384,1.3158485302245412e-114,6.26847209932633e-05,0.6289050482007588,-467.73777020191545,-131.67036432971892,-450.179572135439,-113.94452975912981,5.990945124921385e-55,1.2596418495896748e-56,2.3611369176908053e-55,6.053036966030783e-55,0.16442199980292224,8.473406060008779e-57,1.5549066216553376e-113,4.3004289965494665e-178,1.4093772963608986e-160,1.55696467636566e-114,2403,-0.9125,0.7625000000000001,1878,-0.03749999999999998,0.5875,-1.0,0.7587374854142471
common-256,S-final,1.8148931401491146,0.0019454226230827408,0.0005135915724938435,0.0038400347123933817,0.0031804761047789596,0.01775739901020531,0.08890445543270803,0.6289050482007588,-18.35282473812139,8.033529970273275,-1.0943973170237022,6.289115995941613,1.5633799901967114,6.230318897534936,991.2976349971484,0.4905794264906371,0.16442200411459656,1.9556758872005762,8.33683941576426e-16,9.865401406227302e-16,0.23084618713266558,1.5936870619271876e-15,50,0.2625000000000002,0.0125,1878,-0.03749999999999998,0.5875,-0.47924290162124095,0.0
common-256,B0,1.816521356450751,0.0029737034900778935,0.0007850577213805637,0.006631411529731433,0.0035384116524692843,0.027360904596347053,0.1369666587115581,0.620663432977425,-18.356756278200983,1.7260684508572224,0.0,0.0,2.378169553053647,9.569320738787175,261.69797705028816,0.6267577377947802,0.19636936423564247,2.0372813043477107,8.229005570051225e-16,9.794819428979874e-16,0.35569175975250833,1.5832253150614238e-15,108,-0.2875,0.037500000000000006,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-Adam,1.816521356450751,0.0029737034900778935,0.0007850577213805637,0.02100440856993115,0.0036740741476284176,0.023745696893987242,0.11908508646227756,0.620663432977425,-18.17298281346857,2.091799213133463,-0.5461176274703874,0.3795310974962298,2.860916891745589,9.964919829415493,235.1385642745081,1.092411332535006,0.22050673117023953,2.0625651404919356,8.373214878328889e-16,1.8445867718228975e-15,0.3086940596218313,2.236887008089053e-16,50,0.2625000000000002,0.0125,50,0.2625000000000002,0.0125,-0.46576263684377706,0.0
common-256,N-final,1.816521356450751,0.0029737034900778935,0.0007850577213805637,1.0942656038504555e-109,0.00296148187703373,2.4807093767965753e-113,6.169753910486938e-05,0.620663432977425,-461.84641471788444,-130.1781902883667,-444.2805670600249,-112.44682287578206,2.674935270891586e-54,5.528735650948702e-56,1.0572694338761113e-54,2.702556077485608e-54,0.16169620841966745,3.6808207449321404e-56,2.9255549612156257e-112,5.7256640281216734e-176,1.8113738876177003e-158,2.993672286199221e-113,2403,-0.9125,0.7625000000000001,1878,-0.03749999999999998,0.5875,-1.0,0.7587374854142471
common-256,S-final,1.816521356450751,0.0029737034900778935,0.0007850577213805637,0.0044525088186918044,0.0031479578459293425,0.01830501965671769,0.0916500475229612,0.620663432977425,-18.35675627451392,7.890281860154198,-1.065064788797307,6.164213409296976,1.6841245603085178,6.200315299959969,1025.5623511716826,0.5660024803800601,0.16169621269013557,1.9205745433796175,8.229004150331291e-16,9.794818832467808e-16,0.2379652555373266,1.5832258377889543e-15,50,0.2625000000000002,0.0125,1878,-0.03749999999999998,0.5875,-0.46576263684377706,0.0
