intent,configuration,time,roi_phase_fraction,roi_temperature_max
4,Medium,0.755,0.307851239669,0.322975069156
4,Medium,0.76,0.305785123967,0.320260590562
4,Medium,0.765,0.305785123967,0.317565083668
4,Medium,0.77,0.303719008264,0.314888490258
4,Medium,0.775,0.29958677686,0.312230756801
4,Medium,0.78,0.29958677686,0.309591833897
4,Medium,0.785,0.297520661157,0.306971675741
4,Medium,0.79,0.295454545455,0.304370239616
4,Medium,0.795,0.295454545455,0.301787485417
4,Medium,0.8,0.295454545455,0.299223375202
4,Medium,0.805,0.293388429752,0.296677872768
4,Medium,0.81,0.293388429752,0.294150943258
4,Medium,0.815,0.293388429752,0.291642552786
4,Medium,0.82,0.293388429752,0.289152668099
4,Medium,0.825,0.293388429752,0.286681256255
4,Medium,0.83,0.293388429752,0.284228284327
4,Medium,0.835,0.29132231405,0.281793719138
4,Medium,0.84,0.29132231405,0.279377527008
4,Medium,0.845,0.29132231405,0.276979673529
4,Medium,0.85,0.289256198347,0.274600123363
4,Medium,0.855,0.289256198347,0.272238840055
4,Medium,0.86,0.289256198347,0.269895785865
4,Medium,0.865,0.289256198347,0.267570921626
4,Medium,0.87,0.289256198347,0.265264206613
4,Medium,0.875,0.285123966942,0.262975598426
4,Medium,0.88,0.28305785124,0.260705052894
4,Medium,0.885,0.28305785124,0.258452523996
4,Medium,0.89,0.28305785124,0.256217963783
4,Medium,0.895,0.28305785124,0.254007357022
4,Medium,0.9,0.28305785124,0.251824073855
4,Medium,0.905,0.280991735537,0.249658349459
4,Medium,0.91,0.278925619835,0.247510126359
4,Medium,0.915,0.276859504132,0.245379345612
4,Medium,0.92,0.27479338843,0.243265946756
4,Medium,0.925,0.27479338843,0.241169867761
4,Medium,0.93,0.27479338843,0.239091045001
4,Medium,0.935,0.27479338843,0.237029413222
4,Medium,0.94,0.272727272727,0.234984905529
4,Medium,0.945,0.272727272727,0.232957453368
4,Medium,0.95,0.270661157025,0.230946986531
4,Medium,0.955,0.270661157025,0.22895343315
4,Medium,0.96,0.270661157025,0.22697671971
4,Medium,0.965,0.270661157025,0.22501677106
4,Medium,0.97,0.268595041322,0.223073510434
4,Medium,0.975,0.268595041322,0.22114685947
4,Medium,0.98,0.268595041322,0.219236738241
4,Medium,0.985,0.268595041322,0.217343065281
4,Medium,0.99,0.268595041322,0.215465757623
4,Medium,0.995,0.264462809917,0.213604730832
4,Medium,1,0.264462809917,0.211759899046
4,Medium,1.005,0.264462809917,0.209948377517
4,Medium,1.01,0.262396694215,0.208226032601
4,Medium,1.015,0.262396694215,0.20666131328
4,Medium,1.02,0.262396694215,0.205331448317
4,Medium,1.025,0.262396694215,0.204395692676
4,Medium,1.03,0.262396694215,0.204285065658
4,Medium,1.035,0.260330578512,0.217046912535
4,Medium,1.04,0.260330578512,0.233790946077
4,Medium,1.045,0.256198347107,0.254587928643
4,Medium,1.05,0.256198347107,0.279772305953
4,Medium,1.055,0.252066115702,0.30129027042
4,Medium,1.06,0.252066115702,0.319536171952
4,Medium,1.065,0.25,0.336021738555
4,Medium,1.07,0.25,0.351406858442
4,Medium,1.075,0.247933884298,0.366044532575
4,Medium,1.08,0.243801652893,0.380146903375
4,Medium,1.085,0.243801652893,0.393850656144
4,Medium,1.09,0.243801652893,0.407248050184
4,Medium,1.095,0.243801652893,0.420424810987
4,Medium,1.1,0.239669421488,0.436941061396
4,Medium,1.105,0.235537190083,0.453206077431
4,Medium,1.11,0.23347107438,0.469169863343
4,Medium,1.115,0.23347107438,0.484848140255
4,Medium,1.12,0.231404958678,0.500254511294
4,Medium,1.125,0.231404958678,0.515400722373
4,Medium,1.13,0.229338842975,0.530296749467
4,Medium,1.135,0.229338842975,0.544950748709
4,Medium,1.14,0.229338842975,0.559368896033
4,Medium,1.145,0.235537190083,0.573555133589
4,Medium,1.15,0.235537190083,0.587510831946
4,Medium,1.155,0.23347107438,0.601234370114
4,Medium,1.16,0.23347107438,0.614720634339
4,Medium,1.165,0.237603305785,0.627960434274
4,Medium,1.17,0.235537190083,0.640939843152
4,Medium,1.175,0.23347107438,0.653639479785
4,Medium,1.18,0.235537190083,0.666033771471
4,Medium,1.185,0.237603305785,0.678312492736
4,Medium,1.19,0.239669421488,0.691031073782
4,Medium,1.195,0.243801652893,0.703649440501
4,Medium,1.2,0.25,0.716051562724
4,Medium,1.205,0.256198347107,0.728131681278
4,Medium,1.21,0.256198347107,0.739828474445
4,Medium,1.215,0.262396694215,0.751068146431
4,Medium,1.22,0.268595041322,0.76290752213
4,Medium,1.225,0.278925619835,0.774953358784
4,Medium,1.23,0.28305785124,0.786547447433
4,Medium,1.235,0.289256198347,0.797604711129
4,Medium,1.24,0.293388429752,0.808428969171
4,Medium,1.245,0.305785123967,0.820812347671
4,Medium,1.25,0.314049586777,0.832632264671
4,Medium,1.255,0.320247933884,0.843728058225
4,Medium,1.26,0.326446280992,0.854146924192
4,Medium,1.265,0.342975206612,0.866825894071
4,Medium,1.27,0.349173553719,0.878725124245
4,Medium,1.275,0.355371900826,0.889616639136
4,Medium,1.28,0.373966942149,0.901258522395
4,Medium,1.285,0.382231404959,0.913955876905
4,Medium,1.29,0.402892561983,0.925499805855
4,Medium,1.295,0.413223140496,0.93676023383
4,Medium,1.3,0.429752066116,0.950188251267
4,Medium,1.305,0.440082644628,0.9568976769
4,Medium,1.31,0.456611570248,0.957192149291
4,Medium,1.315,0.477272727273,0.954226183783
4,Medium,1.32,0.487603305785,0.945760027887
4,Medium,1.325,0.50826446281,0.935343731108
4,Medium,1.33,0.518595041322,0.922173601043
4,Medium,1.335,0.537190082645,0.906240859011
4,Medium,1.34,0.553719008264,0.890506361037
4,Medium,1.345,0.568181818182,0.874319633808
4,Medium,1.35,0.584710743802,0.857827083459
4,Medium,1.355,0.601239669421,0.843010631421
4,Medium,1.36,0.623966942149,0.828775501755
4,Medium,1.365,0.638429752066,0.81507650837
4,Medium,1.37,0.654958677686,0.801639449736
4,Medium,1.375,0.673553719008,0.788751519408
4,Medium,1.38,0.688016528926,0.77679180334
4,Medium,1.385,0.70041322314,0.765615030681
4,Medium,1.39,0.706611570248,0.75434019478
4,Medium,1.395,0.735537190083,0.743012115399
4,Medium,1.4,0.747933884298,0.731677846381
