reference,reader,object,interval,metrics.S,metrics.Ephi,metrics.ET,metrics.EV,metrics.EI,metrics.bottom_current_NRMSE,metrics.power_trace_NRMSE,normalizers.top_current,normalizers.power,normalizers.temperature,normalizers.potential,normalizers.phase,duration,unnormalized_error_integrals.S,unnormalized_error_integrals.Ephi,unnormalized_error_integrals.ET,unnormalized_error_integrals.EV,unnormalized_error_integrals.EI,unnormalized_error_integrals.bottom_current_NRMSE,unnormalized_error_integrals.power_trace_NRMSE,valid,current_guard_identity,bottom_current_identity,T_phase_grid,potential_measure
refined,fine,shorter/B_E,full,0.00389703125,0.08359054261257057,0.012917747997094288,0.009653931038154614,0.06557598467032569,0.0655759846703152,0.061882098998854135,0.5264634683460825,0.3647518956252124,0.45,1.0,1.0,2.5,0.009742578125,0.01746844703565994,8.447703299144445e-05,0.00023299596122361256,0.002979656021144251,0.002979656021143298,0.0012736942739726715,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/E,window,0.00892423422029703,0.10240833749178525,0.011400121577607593,0.0019732935681976544,0.010364036967553244,0.010364036967548387,0.010436159674493949,0.5928105033704002,0.41087989373296085,0.45,1.0,1.0,1.01,0.009013476562500001,0.010592342263709704,2.658063594007551e-05,3.932826381353133e-06,3.812510603756805e-05,3.8125106037532316e-05,1.8570884276255122e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/E,outside,0.0008070731963087248,0.01519032106929913,0.011513218106777712,0.0006145884081955493,0.003804479916881886,0.0038044799168788636,0.0034156695861466435,0.4772902400985044,0.3305556914192924,0.45,1.0,1.0,1.49,0.0012025390624999998,0.00034381132274070565,3.99949133320458e-05,5.628011781176253e-07,4.912945740122761e-06,4.912945740114956e-06,1.8994473151150412e-06,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/E,full,0.004086406250000001,0.06613971147941428,0.01146766139286796,0.0013409888231407088,0.007872832356314799,0.007872832356310817,0.007836691859127807,0.5270178122387625,0.3651402125145803,0.45,1.0,1.0,2.5,0.010216015625000002,0.010936153586450413,6.657554927212135e-05,4.495627559470758e-06,4.303805177769081e-05,4.303805177764728e-05,2.0470331591370165e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/D_E,window,0.009042001856435646,0.10354765818391162,0.011347895458666076,0.0020283664670657,0.010821924250775775,0.01082192425077438,0.01088870316328191,0.5928105033704002,0.41087989373296085,0.45,1.0,1.0,1.01,0.009132421875000001,0.010829338690525922,2.6337651927480013e-05,4.155413229963756e-06,4.156828747686705e-05,4.1568287476856345e-05,2.0216383646142067e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/D_E,outside,0.0008317166526845637,0.01593926848285453,0.011598396063767209,0.0007720719446866094,0.005059117648218063,0.005059117648216051,0.004843591830785447,0.4772902400985044,0.3305556914192924,0.45,1.0,1.0,1.49,0.0012392578125,0.00037854981685509447,4.058888919051293e-05,8.881816807805224e-07,8.68762234651046e-06,8.687622346503552e-06,3.819536132286319e-06,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/D_E,full,0.004148671875,0.06695636939793262,0.01149785088822634,0.0014203654333648475,0.00850742779368335,0.00850742779368186,0.008491818527592038,0.5270178122387625,0.3651402125145803,0.45,1.0,1.0,2.5,0.0103716796875,0.011207888507381018,6.692654111799292e-05,5.043594910744278e-06,5.025590982337751e-05,5.02559098233599e-05,2.4035919778428384e-05,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/F,window,0.007750232054455445,0.1218822814012168,0.011688789585936518,0.015066747653952488,0.09067462028877744,0.09067462028877842,0.08529754264428334,0.5928105033704002,0.41087989373296085,0.45,1.0,1.0,1.01,0.007827734375,0.015003843424761054,2.794380120083854e-05,0.0002292769537165616,0.002918264450000466,0.0029182644500005284,0.0012405783350845675,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/F,outside,0.0009899328859060404,0.01828633451202058,0.01184432331048777,0.0006603213452351092,0.004519862763772769,0.004519862763772549,0.003961763781765121,0.4772902400985044,0.3305556914192924,0.45,1.0,1.0,1.49,0.0014750000000000002,0.0004982411445294173,4.2328395195837994e-05,6.496761756699253e-07,6.934287966747847e-06,6.934287966747171e-06,2.555363583815845e-06,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
spatial,coarse,shorter/29/F,full,0.00372109375,0.07874537337340008,0.011781734882136045,0.0095901330520954,0.06490563311218515,0.06490563311218583,0.0610701872176068,0.5270178122387625,0.3651402125145803,0.45,1.0,1.0,2.5,0.009302734375,0.015502084569290468,7.02721963966765e-05,0.00022992662989223156,0.0029251987379672138,0.0029251987379672753,0.0012431336986683833,True,predicted native top_current versus reference native top_current,historical predicted bottom_current versus reference top_current,"[160, 80]",full-domain raw RMS; fine V volume restriction only
